entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
13623031,2015-10-01,2015-10-01,c470,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",626000.0,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,,,,,,,,,,,,,,,,,,,
13623031,2015-10-01,2015-10-01,c494,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",2081.0,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,,,,,,,,,,,,,,,,,,,
13623031,2015-10-01,2016-09-30,c123,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,-51399.0,,,,,,,,,,,,,,,,,,
13623031,2015-10-01,2016-09-30,c3,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,-51399.0,-5035.0,8207.0,106.0,-13136.0,-5035.0,38263.0,,,,,,,,,,,,
13623031,2015-10-01,2016-09-30,c495,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,-51399.0,,,,,,,,,,,,,,,,,,
13623031,2016-09-30,2016-09-30,c4,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",576682.0,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,,,,,,,,586682.0,509102.0,626000.0,586682.0,586682.0,10000.0,10000.0,77580.0,-49318.0,10000.0,77580.0,0.0
13623031,2016-09-30,2016-09-30,c472,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",626000.0,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,,,,,,,,,,,,,,,,,,,
13623031,2016-09-30,2016-09-30,c496,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",-49318.0,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,,,,,,,,,,,,,,,,,,,
13623031,2016-10-01,2016-10-01,c181,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",626000.0,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,,,,,,,,,,,,,,,,,,,
13623031,2016-10-01,2016-10-01,c199,,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzRkLzc3LzE5L2RjOTgtNDI2My1iZWFjLTBiNDc1YmJhNTEyMA.pdf,http://regnskaber.virk.dk/13032631/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2QyLzA0Lzg1LzgzMDEtNGJlZS05YzIwLTZhYjdkMzk0ZTY1YQ.xml,Esbjerg,6700.0,2.0,"Skolegade 85,",6700 Esbjerg,Skolegade 85,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober - 31. december 2016.",2017-06-10,2017-06-19,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration og tab pÃ¥ debitorer.",-49318.0,13623031.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober - 31. december 2016 for J&T Esbjerg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Feldberg,J&T Esbjerg ApS,BRANDT,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-10-01,Ingen bistand,urn:ofk:oid:24280510,indberetninger-20180424,2.5097403999999996,13623031,,2018-03-29T17:33:54.179Z,2017-06-22T13:21:11.360Z,regnskab,0.0,,2016-12-31,2016-10-01,X17-AN-83-CB,2017-06-22T13:21:11.556Z,,,,,,,,,,,,,,,,,,,
