entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfChangesInEquity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
30507436,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",4375.0,-8681.0,30507436.0,1000633584.0,-4306.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,200.0,75.0,TÃ¥singe,2014-01-01,2014-12-31,-8806.0,-8806.0,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,,,,,,,,,,,,,,,,
30507436,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30507436.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,,,TÃ¥singe,2014-01-01,2014-12-31,-8806.0,,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,,,,,,,,,,,,,,,,
30507436,2014-12-31,2014-12-31,c7,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30507436.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,,,TÃ¥singe,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,77989.0,44.0,125000.0,44.0,50949.0,77989.0,27040.0,77945.0,77945.0,77945.0,7375.0,-74051.0,27040.0,19665.0,,
30507436,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30507436.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,,,TÃ¥singe,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,,,,,50949.0,,,,,,,,,,,
30507436,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30507436.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,,,TÃ¥singe,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,,,,,125000.0,,,,,,,,,,,
30507436,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30507436.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,,,TÃ¥singe,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,,,,,-74051.0,,,,,,,,,,,
30507436,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",2750.0,-5926.0,30507436.0,1000633584.0,-3176.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,210.0,0.0,TÃ¥singe,2014-01-01,2014-12-31,-6136.0,-6136.0,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,,,,,,,,,,,,,,,,
30507436,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30507436.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,,,TÃ¥singe,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,,,,,,,,,,,,,,,13835640.0,KORSGAARD REVISION A/S
30507436,2015-01-01,2015-12-31,c11,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30507436.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,,,TÃ¥singe,2014-01-01,2014-12-31,0.0,,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,,,,,,,,,,,,,,,,
30507436,2015-01-01,2015-12-31,c12,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzkxLzRhL2E4LzkyOTgtNDUwOS04MDFjLTllMDUwNjM0MTI4Zg.xhtml,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2NlL2FmL2I4L2I0ZGQtNGU0ZC05MGZlLTVhYjM2OTJkNjZmOA.pdf,http://regnskaber.virk.dk/63470503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlL2YyLzAzL2I2LzAwNzgtNDA2Yy1iODUwLTM2NmYxOTNmOTMxMw.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,41.0,EskÃ¦rvej,5750 Ringe,Algade 2,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-26,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30507436.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Rasmus Jansson,Rasmus BjÃ¸rnholdt Jansson,RÃNJA HOLDING ApS,Korsgaard Revision A/S,,,TÃ¥singe,2014-01-01,2014-12-31,-6136.0,,2015-12-31,2015-01-01,true,false,2016-05-20,Ringe,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anpartskapitalen har ikke vÃ¦ret Ã¦ndret siden selskabets stiftelse.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22456420,indberetninger-20180424,2.5955422,30507436.0,,2018-03-29T04:27:26.467Z,2016-05-26T14:10:18.962Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-10-FX,2016-05-26T14:10:19.140Z,,,,,,,,,,,,,,,,
