entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExtraordinaryProfitLossBeforeTax,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
27030343,2013-01-01,2013-12-31,c10,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,82198.0,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27030343,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,676858.0,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,671058.0,-5813.0,697260.0,20389.0,0.0,671058.0,-5813.0,-5800.0,,,,,,,,,,,,,,,,,,,,,,
27030343,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,97400.0,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27030343,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,497260.0,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27030343,2013-12-31,2013-12-31,c12,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,,,,,,,,,2081389.0,5549.0,125000.0,374728.0,1496712.0,2081389.0,584677.0,1706661.0,1706661.0,1706661.0,376549.0,97400.0,1092961.0,181351.0,584677.0,333128.0,369179.0,363313.0,-125000.0,5866.0,,
27030343,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,377519.0,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,375652.0,-4513.0,400896.0,20731.0,0.0,375652.0,-4513.0,-1867.0,,,,,,,,,,,,,,,,,,,,,,
27030343,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBA STATSAUTORISERET REVISIONSANPARTSSELSKAB,
27030343,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Guldhammer Wolff
27030343,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karina Wolff
27030343,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQ4LzdlLzNkLzczNzktNDUwZC1hYTAyLTVkNjc3ZDUwMmUzYg.xhtml,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzQzLzIwLzc0LzkxMmEtNDM2NS1hNzE2LTM4NjRmMzFmY2RiNA.pdf,http://regnskaber.virk.dk/34303072/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzA5LzgyLzJhL2Y2NjctNDc1ZS1iZmQ5LWYxNGM0ZDllMTJhMw.xml,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1 null",Lyngby Hovedgade,Holte,2840.0,3.0,Paradisstien,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i Guldhammer Wolff Int. ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-03-31,2015-04-30,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser</p>",33150482.0,27030343.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Frank Guldhammer Wolff,GULDHAMMER WOLFF INT. ApS,Mbarevision/Michael Bo Andersen,Holte,2013-01-01,2013-12-31,98400.0,2014-12-31,2014-01-01,2015-03-31,Kgs. Lyngby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5205112,indberetninger-20180424,2.5949414,27030343,,2018-03-30T08:51:08.776Z,2015-05-07T06:32:11.144Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-30-DE,2015-05-07T06:32:11.201Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
