entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsAudit,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor
33765282,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,4574.0,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33765282,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,4574.0,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,0.0,10575.0,6483.0,633.0,5850.0,6483.0,17058.0,1276.0,,,,,,,,,,,,,,,,,,,
33765282,2017-12-31,2017-12-31,c12,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,,,,,,,,,126774.0,109716.0,100000.0,126774.0,118294.0,126774.0,8480.0,18294.0,8480.0,17058.0,2230.0,6250.0,17058.0,,,,,,
33765282,2018-01-01,2018-01-01,c13,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,
33765282,2018-01-01,2018-01-01,c14,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,,,,,,,,,,,,,18294.0,,,,,,,,,,,,,,
33765282,2018-01-01,2018-01-01,c15,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,,,,,,,,,,,,,118294.0,,,,,,,,,,,,,,
33765282,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,7261.0,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,0.0,7450.0,10294.0,677.0,9617.0,10294.0,17744.0,2356.0,,,,,,,,,,,,,,,,,,,
33765282,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,,,,,,,,,,,,,,,,,,,,,,33771231.0,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,,,,
33765282,2018-01-01,2018-12-31,c16,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,7261.0,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33765282,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAzLzQ3L2M2L2Y5OTgtNGI5Ni05MWM3LTEwM2QzYTRiM2IzZg.xhtml,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzU3LzUwL2E4M2ItNGJlNC05M2QwLWUzZWE5ZWYwNmU5Mw.pdf,http://regnskaber.virk.dk/28256733/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2Y4LzI3LzFmLzY1NWItNDMxNS04NDFjLTc4YzFmY2QyMTVjZg.xml,true,Danmark,DK,Hellerup,2900.0,44.0,Strandvejen,Hellerup,2900.0,104.0,Strandvejen,2900 Hellerup,"c/o VÃ¦kstfonden, Strandvejen 104 A",Til kapitalejeren i Dansk VÃ¦kstkapital Komplementar ApS,0.0,Regnskabsklasse B,2019-03-18,2019-04-03,33765282.0,1016959517.0,Den uafhÃ¦ngige revisors revisionspÃ¥tegning,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Westh Naldal,Rolf Hauge KjÃ¦rgaard,DANSK VÃKSTKAPITAL KOMPLEMENTAR ApS,Lars Bjerregaard,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,false,false,false,2019-03-18,Hellerup,false,false,direktÃ¸r,formand,RevisionspÃ¥tegning,Grundlag for konklusion,Konklusion,urn:ofk:oid:26966392,indberetninger-20180424,2.5955422,33765282.0,AWoGCnueRYGX6_YTGw1I,2019-04-10T06:58:59.769Z,2019-04-10T06:58:30.882Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-82-DW,2019-04-10T06:58:31.174Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
