entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
36980656,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,1796173.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36980656,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,1796173.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,0.0,5433.0,0.0,-751782.0,1550691.0,2307906.0,5433.0,511733.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36980656,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36980656,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,,,,,,,,,41410482.0,3483395.0,50000.0,8881759.0,40871996.0,0.0,41410482.0,538486.0,32528723.0,1.0,32528723.0,32528722.0,26753.0,4177104.0,0.0,0.0,0.0,40821996.0,538486.0,0.0,5398364.0,37511.0,511733.0,1171249.0,12500.0,
36980656,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,889391.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,35724.0,-70783.0,-24505.0,20415.0,1270647.0,1119220.0,-106507.0,229829.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36980656,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36980656,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,783591.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36980656,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36980656,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christina Meyer Bengtsson
36980656,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2Q2L2ZhL2VkLzc4NjgtNDJiMy04OTIzLTA4NmY5MTE1MzIxNw.pdf,http://regnskaber.virk.dk/65608963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzMzLzhlL2U4LzQ1NGQtNDVlMy1iODZiLWY1YjlkZTU3YmZlNA.xml,true,"HÃ¸rsholm, 2970","Hovedgaden 28, 2.sal",Til kapitalejerne i Christina Bengtsson Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2015-06-30,2019-05-20,34045607.0,36980656.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Christina Bengtsson Holding ApS.,Ãrsrapport,Bjarne Bastved,Christina Meyer Bengtsson,Revisorkompagniet,Christina Bengtsson Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",Frederiksberg C,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-13,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27390432,indberetninger-20180424,2.5124266,36980656.0,AWsfFWVSRYGX6_YTIYdN,2019-06-03T20:43:55.428Z,2019-06-03T20:43:43.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-35-UZ,2019-06-03T20:43:43.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
