entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfEmployeeBenefitsExpense,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherReserves,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
87500314,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,13242.0,2018-09-28,2018-09-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",0.0,13561.0,3374.0,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,0.0,0.0,HillerÃ¸d,2016-07-01,2017-06-30,3374.0,3374.0,3374.0,2018-06-30,2017-07-01,30177.0,false,false,0.0,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,,,,,,,,,,,,,,,,,,,,,,,
87500314,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2018-09-28,2018-09-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,HillerÃ¸d,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,,,,,,,,,,,,,,,,,,,,,,,
87500314,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2018-09-28,2018-09-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,HillerÃ¸d,2016-07-01,2017-06-30,3374.0,,,2018-06-30,2017-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,,,,,,,,,,,,,,,,,,,,,,,
87500314,2017-06-30,2017-06-30,c10,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2018-09-28,2018-09-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,HillerÃ¸d,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,10880.0,8764.0,280000.0,10880.0,190.0,0.0,10880.0,10690.0,0.0,0.0,0.0,-180000.0,10690.0,0.0,0.0,0.0,-99810.0,0.0,10690.0,2116.0,2116.0,,
87500314,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2018-09-28,2018-09-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,HillerÃ¸d,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,,,,,100000.0,,,,,,,,,,,,,,,,,,
87500314,2017-07-01,2017-07-01,c12,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2018-09-28,2018-09-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,HillerÃ¸d,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,,,,,0.0,,,,,,,,,,,,,,,,,,
87500314,2017-07-01,2017-07-01,c13,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2018-09-28,2018-09-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,HillerÃ¸d,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,,,,,-99810.0,,,,,,,,,,,,,,,,,,
87500314,2017-07-01,2017-07-01,c14,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2018-09-28,2018-09-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,HillerÃ¸d,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,,,,,190.0,,,,,,,,,,,,,,,,,,
87500314,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,21908.0,2018-09-28,2018-09-30,5050.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",0.0,5656.0,23045.0,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,0.0,0.0,HillerÃ¸d,2016-07-01,2017-06-30,17995.0,17995.0,17995.0,2018-06-30,2017-07-01,50609.0,false,false,0.0,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,,,,,,,,,,,,,,,,,,,,,,0.0,
87500314,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzUyL2I4Lzg1NzUtNGY1OC1iNzA1LTZiZTNhMjRlZDRhMg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2MyLzgyLzRhLzAwYWYtNGE3Ny05MDE5LWZiYjhkNDVkNGQxNg.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzI4LzI3LzIzLzI0NzQtNGY2ZS04OWNjLTgyYWE3YjA2ZWIzZg.xml,true,Aarhus,HillerÃ¸d,3400.0,56B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2018-09-28,2018-09-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lone Ãstermark JÃ¸rgensen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,HillerÃ¸d,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:26159355,indberetninger-20180424,2.59278,87500314.0,AWYu4_3n5OzuYdPkEyTD,2018-10-01T09:10:01.893Z,2018-10-01T09:09:44.652Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-38-TK,2018-10-01T09:09:44.869Z,,,,,,,,,,,,,,,,,,,,,,,
