entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,ExtraordinaryDividendPaid
33957238,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,0.0,-4500.0,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,0.0,4518.0,EspergÃ¦rde,2015-01-01,2015-12-31,18.0,18.0,-4500.0,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",0.0,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,,,,,,,,,,,,,,,,,,,
33957238,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,,,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,,,EspergÃ¦rde,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,,,,,,,,,,,,,,,,,,,
33957238,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,,,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,,,EspergÃ¦rde,2015-01-01,2015-12-31,18.0,,,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,,,,,,,,,,,,,,,,,,,
33957238,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,,,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,,,EspergÃ¦rde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,84518.0,0.0,80000.0,0.0,54880.0,84518.0,29638.0,84518.0,84518.0,68167.0,16351.0,25138.0,-25120.0,29638.0,0.0,0.0,4500.0,0.0,
33957238,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,,,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,,,EspergÃ¦rde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,,,,,-25120.0,,,,,,,,,,,,,,
33957238,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,,,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,,,EspergÃ¦rde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,,,,,0.0,,,,,,,,,,,,,,
33957238,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,,,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,,,EspergÃ¦rde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,,,,,54880.0,,,,,,,,,,,,,,
33957238,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,,,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,,,EspergÃ¦rde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,,,,,80000.0,,,,,,,,,,,,,,
33957238,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,40216.0,125253.0,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,1159.0,1000.0,EspergÃ¦rde,2015-01-01,2015-12-31,71480.0,84878.0,85037.0,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",13398.0,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,,,,,,,,,,,,,,,,,,,-45000.0
33957238,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzM0LzljLzFhL2JlMzAtNDI3MC05ZjE5LWJmZDNjY2M5YTI1Yw.xhtml,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2ZmL2U0L2YzL2E5M2QtNGIwMi05YjcyLWFhNzBkNjUyMTk5NQ.pdf,http://regnskaber.virk.dk/83275933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzZjLzBmLzM4LzY1MDQtNDlkZi05MjFmLTM5ZjdlODA2ZTk1MQ.xml,true,EspergÃ¦rde,3060.0,14.0,GodthÃ¥bsvej,2000 Frederiksberg,"Dirch Passers Alle 15, 1, th",Regnskabsklasse B,2017-04-16,2017-04-16,,,33957238.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Carsten Sletten,Carsten Sletten,C SLETTEN HOLDING ApS,Hipp Consult,,,EspergÃ¦rde,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer i selskabskapitalen siden stiftelsen.</p>",,49111673.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23728166,indberetninger-20180424,2.595549,33957238,,2018-03-27T13:32:08.054Z,2017-04-18T11:20:19.042Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-12-GJ,2017-04-18T11:20:19.503Z,,,,,,,,,,,,,,,,,,,
