entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
13787484,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,-9728.0,gaaser.auto@mail.dk,67707.0,181092.0,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",34352.0,Hals,2016-07-01,2017-06-30,69160.0,88761.0,123113.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,19601.0,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,,,,,,,,,,,,,,,,,,,,,,,,
13787484,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,,gaaser.auto@mail.dk,,,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",,Hals,2016-07-01,2017-06-30,-69160.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,,,,,,,,,,,,,,,,,,,,,,,,
13787484,2017-06-30,2017-06-30,ID_6,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,,gaaser.auto@mail.dk,,,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",,Hals,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,861121.0,49986.0,200000.0,801771.0,51447.0,10790.0,54332.0,30972.0,545280.0,28378.0,861121.0,806789.0,59350.0,95658.0,59350.0,545280.0,-145668.0,541963.0,806789.0,101301.0,206505.0,67867.0,144268.0,
13787484,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,3272.0,gaaser.auto@mail.dk,72800.0,139533.0,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",25557.0,Hals,2016-07-01,2017-06-30,29491.0,37904.0,63461.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,8413.0,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,,,,,,,,,,,,,,,,,,,,,,,,
13787484,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,,gaaser.auto@mail.dk,,,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",,Hals,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,,,,,,,,,,,,,,,,,,,,,,,,
13787484,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,,gaaser.auto@mail.dk,,,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",,Hals,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,,,,,,,,,,,,,,,,,,,,,,,,
13787484,2017-07-01,2018-06-30,ID_3,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,,gaaser.auto@mail.dk,,,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",,Hals,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,,,,,,,,,,,,,,,,,,,,,,,,Ivan Lentz Andersen
13787484,2017-07-01,2018-06-30,ID_4,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,,gaaser.auto@mail.dk,,,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",,Hals,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,,,,,,,,,,,,,,,,,,,,,,,,
13787484,2017-07-01,2018-06-30,ID_8,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,,gaaser.auto@mail.dk,,,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",,Hals,2016-07-01,2017-06-30,-29491.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,,,,,,,,,,,,,,,,,,,,,,,,
13787484,2018-06-30,2018-06-30,ID_5,,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2Q4LzMxLzhmLzM0YmEtNDQ0Mi05ODJiLWRiMzg4NmRiYTlmMw.pdf,http://regnskaber.virk.dk/48478731/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzhlL2ZhL2I3L2IzNjMtNGQwYi04MWJjLWQwMTI0ZDc4MWMwYg.xml,true,"9370, Hals",Midtergade 17a,Til den daglige ledelse i GÃ¥ser Auto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-10-02,2018-10-02,1990-01-12,2018-10-02,,gaaser.auto@mail.dk,,,31885191.0,13787484.0,31885191.0,mne11396,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GÃ¥ser Auto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Ivan Lentz Andersen,RevisorHuset Hals,GÃ¥ser Auto ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",,Hals,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2018-06-30,2017-07-01,false,2018-10-02,Hals,,98250082.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26175154,indberetninger-20180424,2.5118417999999996,13787484.0,AWY-zxHE5OzuYdPkE8mp,2018-10-04T11:21:06.022Z,2018-10-04T11:20:48.433Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-90-TC,2018-10-04T11:20:48.621Z,754043.0,2733.0,200000.0,690965.0,43034.0,6628.0,83823.0,36572.0,504712.0,26506.0,754043.0,670220.0,63078.0,94467.0,63078.0,504712.0,-116177.0,433039.0,670220.0,85805.0,183520.0,56909.0,133858.0,
