entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
27771513,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,21836.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",1182.0,206933.0,SolrÃ¸d Strand,2014-01-01,2014-12-31,138590.0,183915.0,-21836.0,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,45325.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,,,,,,,,,,,,,,,
27771513,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",,,SolrÃ¸d Strand,2014-01-01,2014-12-31,150000.0,,,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,,,,,,,,,,,,,,,
27771513,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",,,SolrÃ¸d Strand,2014-01-01,2014-12-31,-11410.0,,,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,,,,,,,,,,,,,,,
27771513,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",,,SolrÃ¸d Strand,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,1980386.0,81114.0,125000.0,1980386.0,1943107.0,1980386.0,37279.0,1899272.0,150000.0,1668107.0,1899272.0,37279.0,37279.0,,
27771513,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,25234.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",1946.0,153680.0,SolrÃ¸d Strand,2014-01-01,2014-12-31,96397.0,126500.0,-25234.0,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,30103.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,,,,,,,,,,,,,,,
27771513,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",,,SolrÃ¸d Strand,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,,,,,,,,,,,,,,24257770.0,DAMGAARD & ENEVOLDSEN REGISTRERET REVISIONSAKTIESELSKAB
27771513,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",,,SolrÃ¸d Strand,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,,,,,,,,,,,,,,,
27771513,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",,,SolrÃ¸d Strand,2014-01-01,2014-12-31,150000.0,,,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,,,,,,,,,,,,,,,
27771513,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",,,SolrÃ¸d Strand,2014-01-01,2014-12-31,-53603.0,,,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,,,,,,,,,,,,,,,
27771513,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2IyL2U1LzU5LzRhYTctNDBjMy1iNjZlLTk2NTNmY2M3ZGYyMw.xhtml,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzE2LzM4LzlkLzE3MmItNGYxNy04NGVkLWYzYWE4OWNmNzBhMQ.pdf,http://regnskaber.virk.dk/31517772/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzE3L2MxLzZiLzZhMjgtNDI5My1iNjk0LTBmMDA1Zjc2YzhlYw.xml,Danmark,DK,Vildbjerg,2.0,PugdalvÃ¦nget,SolrÃ¸d Strand,2680.0,55.0,Boghvedemarken,7480 Vildbjerg,PugdalvÃ¦nget 2,Til den daglige ledelse i Frykman ApS.,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-01-22,2016-03-01,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,27771513.0,1006455972.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Ãstergaard,Kjeld Lundgaard,Kjeld Frykmann Lundgaard,FRYKMAN ApS,"Damgaard og Enevoldsen, Registreret Revisionsaktieselskab",,,SolrÃ¸d Strand,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-22,Vildbjerg,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22068417,indberetninger-20180424,2.5947857000000005,27771513.0,,2018-03-29T01:35:45.153Z,2016-03-07T08:34:50.226Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-21-UZ,2016-03-07T08:34:50.358Z,1892043.0,12887.0,125000.0,1892043.0,1889504.0,1892043.0,2539.0,1879156.0,150000.0,1614504.0,1879156.0,2539.0,2539.0,,
