entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,NameOfAuditFirm
21426571,2014-01-01,2014-12-31,c110,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,-66867.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21426571,2014-01-01,2014-12-31,c90,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,-66867.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,16034.0,3250.0,-15644.0,-250573.0,209543.0,-27720.0,-29644.0,167.0,-29644.0,-86151.0,-56674.0,19284.0,-222853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21426571,2014-12-31,2014-12-31,c112,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,,,,,,,,,,,,,,605277.0,26880.0,0.0,125000.0,605277.0,102197.0,31785.0,-108965.0,0.0,0.0,392641.0,605277.0,714242.0,392641.0,166499.0,3963.0,-233965.0,334753.0,714242.0,0.0,185756.0,44561.0,3250.0,212990.0,,,
21426571,2015-01-01,2015-01-01,c123,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000.0,35000.0,
21426571,2015-01-01,2015-01-01,c138,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000.0,110000.0,
21426571,2015-01-01,2015-01-01,c252,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,,,,,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,
21426571,2015-01-01,2015-01-01,c273,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,,,,,,,,,,,,,,,,,,,,,-233965.0,,,,,,,,,,,,,,,,,,,
21426571,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,-89493.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,-102197.0,12352.0,-8701.0,-329729.0,355189.0,-69268.0,-16468.0,61.0,-16468.0,352.0,16759.0,-89845.0,-260461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
21426571,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21426571,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Y5LzViLzVhLzQyZTEtNGQyNC04MTVhLTY4OTgxMjRjMjQ2Yg.pdf,http://regnskaber.virk.dk/17562412/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NiLzQ0L2JkLzRlNGEtNDVmYS1iY2ZhLTc5ZTcwNWMyZTBkYg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,9000 Aalborg,NÃ¸rregade 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Il Gusto ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-06,1999-01-12,2016-06-08,Statsautoriseret revisor,20222670.0,21426571.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Il Gusto ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Henriette Thybo BÃ¸rresen,Henriette Thybo BÃ¸rresen,Nordea Bank,Il Gusto ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,-89493.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2015-12-31,2015-01-01,2016-06-06,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22673963,indberetninger-20180424,2.5124211,21426571.0,,2018-03-29T05:51:48.002Z,2016-06-13T08:33:55.783Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-24-ZM,2016-06-13T08:33:55.953Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
