entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Adjustments,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,DividendPaidCashFlow,EmployeeBenefitsExpense,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InformationOnTypeOfSubmittedReport,IntangibleAssetsGross,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,NetIncreaseDecreaseInCashAndCashEquivalents,NominalValueOfIssuedShares,NumberOfIssuedShares,OperatingMargin,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherAdjustmentsOfFinanceExpenses,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,RawMaterialsAndConsumablesUsed,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReturnOnEquity,Revenue,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,CashAndCashEquivalentsConcerningCashflowStatement,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,NameAndSurnameOfMemberOfSupervisoryBoard
29197202,2016-01-01,2016-12-31,c14,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,2006000.0,-75000.0,5.0,22324000.0,18725000.0,0.0,0.0,"Regnskabsklasse C, mellemstor virksomhed",1230000.0,2018-02-06,2018-03-15,28485000.0,-5035000.0,-6338000.0,Statsaut. revisor,Aktiekapital,0.0,4504000.0,32895468.0,29197202.0,mne26713,-2748000.0,Ãrsrapport,2525000.0,-2964000.0,2113000.0,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,-49259000.0,500.0,1.0,1.7,-845000.0,345000.0,4329000.0,2964000.0,2113000.0,1431000.0,904000.0,Dronninglund,2016-01-01,2016-12-31,4051000.0,5206000.0,0.0,348233000.0,BrÃ¸nderslev,2017-12-31,2017-01-01,19.2,362219000.0,2018-02-06,Viborg,1155000.0,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2016-01-01,2016-12-31,c56,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,,,,,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-02-06,2018-03-15,,,,Statsaut. revisor,Aktiekapital,,,32895468.0,29197202.0,mne26713,,Ãrsrapport,2525000.0,,,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,,500.0,1.0,,,,,,,,,Dronninglund,2016-01-01,2016-12-31,4000000.0,,,,BrÃ¸nderslev,2017-12-31,2017-01-01,,,2018-02-06,Viborg,,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2016-01-01,2016-12-31,c69,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,,,,,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-02-06,2018-03-15,,,,Statsaut. revisor,Aktiekapital,,,32895468.0,29197202.0,mne26713,,Ãrsrapport,2525000.0,,,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,,500.0,1.0,,,,,,,,,Dronninglund,2016-01-01,2016-12-31,51000.0,,,,BrÃ¸nderslev,2017-12-31,2017-01-01,,,2018-02-06,Viborg,,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2016-12-31,2016-12-31,c70,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,,,,,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-02-06,2018-03-15,,,,Statsaut. revisor,Aktiekapital,,,32895468.0,29197202.0,mne26713,,Ãrsrapport,2525000.0,,,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,,500.0,1.0,,,,,,,,,Dronninglund,2016-01-01,2016-12-31,,,,,BrÃ¸nderslev,2017-12-31,2017-01-01,,,2018-02-06,Viborg,,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,0.0,155717000.0,51000.0,-49259000.0,500000.0,155717000.0,75000.0,23100000.0,0.0,109618000.0,155717000.0,132617000.0,109618000.0,0.0,1729000.0,23000.0,0.0,4000000.0,18600000.0,49310000.0,132617000.0,26416000.0,231000.0,46048000.0,632000.0,54299000.0,45950000.0,,,,
29197202,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,2712000.0,-11000.0,5.0,-38239000.0,-40453000.0,-4000000.0,-2525000.0,"Regnskabsklasse C, mellemstor virksomhed",1849000.0,2018-02-06,2018-03-15,-19216000.0,8115000.0,-35608000.0,Statsaut. revisor,Aktiekapital,-4000000.0,4479000.0,32895468.0,29197202.0,mne26713,-1340000.0,Ãrsrapport,2525000.0,-2908000.0,2034000.0,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,-96237000.0,500.0,1.0,2.2,-679000.0,308000.0,4408000.0,2908000.0,2034000.0,1538000.0,2750000.0,Dronninglund,2016-01-01,2016-12-31,6437000.0,8275000.0,-2525000.0,409006000.0,BrÃ¸nderslev,2017-12-31,2017-01-01,26.5,424292000.0,2018-02-06,Viborg,1838000.0,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2017-01-01,2017-12-31,c15,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,,4.0,,,-46400000.0,0.0,"Regnskabsklasse C, mellemstor virksomhed",,2018-02-06,2018-03-15,,,,Statsaut. revisor,Aktiekapital,,,32895468.0,29197202.0,mne26713,,Ãrsrapport,2525000.0,,,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,,500.0,1.0,2.0,,,,,,,,Dronninglund,2016-01-01,2016-12-31,4353000.0,,,,BrÃ¸nderslev,2017-12-31,2017-01-01,21.7,341435000.0,2018-02-06,Viborg,,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18615000.0,6836000.0,-1116000.0,
29197202,2017-01-01,2017-12-31,c172,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,,,,,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-02-06,2018-03-15,,,,Statsaut. revisor,Aktiekapital,,,32895468.0,29197202.0,mne26713,,Ãrsrapport,2525000.0,,,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,,500.0,1.0,,,,,,,,,Dronninglund,2016-01-01,2016-12-31,,,,,BrÃ¸nderslev,2017-12-31,2017-01-01,,,2018-02-06,Viborg,,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2017-01-01,2017-12-31,c18,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,,3.0,,,-2500000.0,0.0,"Regnskabsklasse C, mellemstor virksomhed",,2018-02-06,2018-03-15,,,,Statsaut. revisor,Aktiekapital,,,32895468.0,29197202.0,mne26713,,Ãrsrapport,2525000.0,,,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,,500.0,1.0,4.8,,,,,,,,Dronninglund,2016-01-01,2016-12-31,6425000.0,,,,BrÃ¸nderslev,2017-12-31,2017-01-01,33.6,229105000.0,2018-02-06,Viborg,,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968000.0,10970000.0,-2451000.0,
29197202,2017-01-01,2017-12-31,c1963,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,,,,,,,"Regnskabsklasse C, mellemstor virksomhed",,2018-02-06,2018-03-15,,,,Statsaut. revisor,Aktiekapital,,,32895468.0,29197202.0,mne26713,,Ãrsrapport,2525000.0,,,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,,500.0,1.0,,,,,,,,,Dronninglund,2016-01-01,2016-12-31,,,,,BrÃ¸nderslev,2017-12-31,2017-01-01,,,2018-02-06,Viborg,,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2017-01-01,2017-12-31,c21,,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRmLzhhL2MxL2Q1NDItNGJjMi1hMjRlLTkwNDM3Nzg5Y2M4OA.pdf,http://regnskaber.virk.dk/20279192/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzhkL2YyLzI2LzNmNWYtNDk2NC04OGZmLWU2MDUxN2ZiODdjYQ.xml,2525000.0,Danmark,Viborg,8800.0,73 B,Gammel Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,,3.0,,,-6500000.0,0.0,"Regnskabsklasse C, mellemstor virksomhed",,2018-02-06,2018-03-15,,,,Statsaut. revisor,Aktiekapital,,,32895468.0,29197202.0,mne26713,,Ãrsrapport,2525000.0,,,JÃ¸rgen Jakobsen,Ulrik Bjerre Rasmussen,Nicholai MÃ¸ller KarlshÃ¸j,Beierholm,Northcoast Seafoods DK A/S,Beierholm,,500.0,1.0,3.3,,,,,,,,Dronninglund,2016-01-01,2016-12-31,2551000.0,,,,BrÃ¸nderslev,2017-12-31,2017-01-01,15.3,179454000.0,2018-02-06,Viborg,,RevisionspÃ¥tegning,urn:ofk:oid:25534646,indberetninger-20180424,2.5097342,29197202.0,AWOTCXQ2x8uVRSOdgzNc,2018-05-24T16:45:16.717Z,2018-05-24T16:44:19.279Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-49-SA,2018-05-24T16:44:19.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,10554000.0,5915000.0,-2498000.0,
