entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CurrentAssets,Distributions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTradePayables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
13729085,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,108466.0,Regnskabsklasse B,2016-04-15,558988.0,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,157486.0,10379.0,2014-01-01,2014-12-31,411881.0,411881.0,558988.0,112780.0,2015-12-31,2015-01-01,780234.0,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,,,,,,,,,,,,,,,,,,,,,,,
13729085,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,,Regnskabsklasse B,2016-04-15,,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,,2014-01-01,2014-12-31,411881.0,,,,2015-12-31,2015-01-01,,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,,,,,,,,,,,,,,,,,,,,,,,
13729085,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,,Regnskabsklasse B,2016-04-15,,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,10098785.0,1012931.0,1248785.0,-3958166.0,4683103.0,8850000.0,10098785.0,5415682.0,4324186.0,4324186.0,8850000.0,480689.0,235854.0,1500000.0,8850000.0,6674877.0,466392.0,1091496.0,550000.0,235854.0,60807.0,,
13729085,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,,Regnskabsklasse B,2016-04-15,,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,,,,,466392.0,,,,,,,,,,,,,,,,,,
13729085,2015-01-01,2015-01-01,c11,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,,Regnskabsklasse B,2016-04-15,,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,,,,,6674877.0,,,,,,,,,,,,,,,,,,
13729085,2015-01-01,2015-01-01,c12,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,,Regnskabsklasse B,2016-04-15,,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,,,,,-3958166.0,,,,,,,,,,,,,,,,,,
13729085,2015-01-01,2015-01-01,c13,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,,Regnskabsklasse B,2016-04-15,,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,,,,,4683103.0,,,,,,,,,,,,,,,,,,
13729085,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,,Regnskabsklasse B,2016-04-15,,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,,,,,1500000.0,,,,,,,,,,,,,,,,,,
13729085,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,153659.0,Regnskabsklasse B,2016-04-15,545275.0,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,145119.0,9434.0,2014-01-01,2014-12-31,409590.0,409590.0,545275.0,103989.0,2015-12-31,2015-01-01,802923.0,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,,,,,,,,,,,,,,,,,,,,,,180000.0,
13729085,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzc3Lzk2LzdhLzJiL2RjOGEtNDU2Yi04YjE1LWJjMzY3YTJmYTkzZA.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VjL2YzLzcxL2I0MzMtNGNlYi04ZGI0LTZhY2NhNjI5OWZiYQ.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzhjLzFmLzFhLzllZWYtNDcwZS04MTEyLWE0Y2NiYzFlN2M5ZQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,,Regnskabsklasse B,2016-04-15,,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,false,false,Ingen bistand,urn:ofk:oid:22238655,indberetninger-20180424,2.5954075,13729085.0,,2018-03-28T19:15:44.898Z,2016-04-17T16:25:41.522Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-16-FM,2016-04-17T16:25:41.656Z,,,,,,,,,,,,,,,,,,,,,,,Steen Raagaard Andersen
