entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,Revenue,Assets,CashAndCashEquivalents,CurrentAssets,DeferredIncomeAssets,Distributions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTradePayables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
13729085,2016-01-01,2016-01-01,c24,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,3.0,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13729085,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,116753.0,0.0,559548.0,120004.0,2282.0,441826.0,441826.0,559548.0,97703.0,774004.0,,,,,,,,,,,,,,,,,,,,,,,,
13729085,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13729085,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,,,,,,441826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13729085,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,3.0,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,,,,,,,,,,,9748315.0,668144.0,898315.0,0.0,-4298166.0,5194519.0,8850000.0,9748315.0,4553796.0,3823982.0,3823982.0,8850000.0,443489.0,230171.0,1500000.0,8850000.0,7526293.0,466392.0,729814.0,250000.0,230171.0,36325.0,,
13729085,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,,,,,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,
13729085,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,,,,,,,,,,,,,,,,466392.0,,,,,,,,,,,,,,,,,,
13729085,2017-01-01,2017-01-01,c13,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,,,,,,,,,,,,,,,,7526293.0,,,,,,,,,,,,,,,,,,
13729085,2017-01-01,2017-01-01,c14,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,,,,,,,,,,,,,,,,-4298166.0,,,,,,,,,,,,,,,,,,
13729085,2017-01-01,2017-01-01,c15,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzgzLzNkLzQ2LzdjOTktNDU3Mi1iZWM4LTEwZWUwN2Y1MjBjYQ.xhtml,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzLzU1Lzk2L2ViL2RiLzU1ZGEtNDIxOC1hM2Y3LWZkMzhiMWJjZjg1MA.pdf,http://regnskaber.virk.dk/58092731/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzUzLzZhLzQ0LzRlZDItNDM3Ny04YjBlLTZkZjlmNzE1YjA0MQ.xml,true,BirkerÃ¸d,3460.0,50.0,Carl Plougs Vej,2880 BagsvÃ¦rd,RÃ¸nnekrogen 11,Regnskabsklasse B,2018-04-13,2018-04-13,jg@gtko.dk,13729085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Raagaard Andersen,K/S ERHVERVS INVEST III,Kaj B. Kjeldgaard,3.0,KÃ¸benhavn,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25333756,indberetninger-20180424,2.59278,13729085.0,AWLfJBV_x8uVRSOdf2BX,2018-04-19T18:21:54.253Z,2018-04-19T18:21:44.986Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-37-XH,2018-04-19T18:21:45.161Z,,,,,,,,,,,,,,,,5194519.0,,,,,,,,,,,,,,,,,,
