entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfSpecialItems,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NotPaidContributedCapital,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ReceivablesShareCapitalPaid,NameAndSurnameOfMemberOfSupervisoryBoard
26797438,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",-1224.0,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,2004120.0,182990.0,KÃ¸benhavn,2017-01-01,2017-12-31,-2188334.0,-2188334.0,-184214.0,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,,,,,,,,,,,,,,,,,,,,
26797438,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,,,KÃ¸benhavn,2017-01-01,2017-12-31,-2188334.0,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,,,,,,,,,,,,,,,,,,,,
26797438,2017-12-31,2017-12-31,c7,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,273384.0,17126.0,32200000.0,215103.0,-11082929.0,58281.0,273384.0,11356313.0,58281.0,-7627934.0,1521005.0,197977.0,58281.0,-35654995.0,9728024.0,11356313.0,107284.0,197977.0,,
26797438,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,,,,,-35654995.0,,,,,,,,,,,,,,,
26797438,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,,,,,-11082929.0,,,,,,,,,,,,,,,
26797438,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,,,,,32200000.0,,,,,,,,,,,,,,,
26797438,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,,,,,-7627934.0,,,,,,,,,,,,,,,
26797438,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",1618.0,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,2015673.0,157508.0,KÃ¸benhavn,2017-01-01,2017-12-31,-2171563.0,-2171563.0,-155890.0,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,,,,,,,,,,,,,,,,,,,171200.0,
26797438,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,,,,,,,,,,,,,,,,,,,,Carsten Dehn
26797438,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2M5L2RkL2NjLzc4NmMtNDMwMC1hMzE1LTQ1ZjUxNmM0NWM4Yg.xhtml,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2UwLzI1LzA5LzAyNWUtNDI0ZC05OTUyLTJiMTY4ODJmOTE5Yg.pdf,http://regnskaber.virk.dk/83479762/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2ExL2Y1LzZkLzMyY2MtNDMzNS04NTViLWRhMzFiYmFmZTcxZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,0.0,"Regnskabsklasse B, mikrovirksomhed",2019-03-20,2019-03-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivning pÃ¥ materielle anlÃ¦gsaktiver udgÃ¸r kr. 1.189.</p>",,26797438.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Dehn,K/S BEACON HILL,Jan Greve,,,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,false,Ingen bistand,urn:ofk:oid:26928172,indberetninger-20180424,2.5949414,26797438.0,AWniy72mRYGX6_YTGgCi,2019-04-03T10:43:59.388Z,2019-04-03T10:43:16.255Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-10-CH,2019-04-03T10:43:16.490Z,,,,,,,,,,,,,,,,,,,0.0,
