entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,AssetsMeantForSale,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,DepositsLongtermLiabilitiesOtherThanProvisions,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,AddressOfAuditorCountry,EmailOfAuditor,DepreciationOfPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
12464983,2016-10-01,2016-10-01,c704,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,200000.0,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12464983,2016-10-01,2016-10-01,c725,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,701903.0,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12464983,2016-10-01,2016-10-01,c728,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,51700.0,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12464983,2016-10-01,2017-09-30,c106,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,52900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12464983,2016-10-01,2017-09-30,c120,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,-68198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12464983,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,-15298.0,1.0,96405.0,265223.0,355240.0,7324.0,24837.0,8916.0,24837.0,-22309.0,-6388.0,3408.0,-7011.0,254491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12464983,2016-10-01,2017-09-30,c726,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,-68198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12464983,2016-10-01,2017-09-30,c729,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,,,,,,,,,,,,,,,52900.0,51700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12464983,2017-09-30,2017-09-30,c4,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,886605.0,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,,,,,,,,,,,,,,,,,2514303.0,0.0,213147.0,200000.0,515402.0,102654.0,12000.0,20400.0,174963.0,0.0,1811938.0,2514303.0,1627698.0,1314578.0,12000.0,1334978.0,1998901.0,206463.0,1986901.0,52900.0,633705.0,0.0,292720.0,51000.0,302255.0,35257.0,199601.0,,,,,,,,,,,,,,,,,,
12464983,2017-09-30,2017-09-30,c706,,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzdhLzJjLzM0LzRmNTYtNDZjOS05NTU2LTUyYTk2M2IwZGFjMQ.pdf,http://regnskaber.virk.dk/38946421/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzZkLzZkL2E4LzgxOGUtNGQzNC04ZDcxLTgwNjcxZWI1MDI2Yg.xml,Aalborg SÃ,9210.0,225.0,Gugvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2019-02-26,2019-02-26,1988-07-21,2019-03-04,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,200000.0,12464983.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for X-Ren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Kristian Pedersen,Steen Kristian Pedersen,X-Ren ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg SÃ,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,2019-02-26,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26766729,indberetninger-20180424,2.5097342,12464983.0,AWlIRYwcRYGX6_YTFh_P,2019-03-04T10:35:29.945Z,2019-03-04T10:35:10.551Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-65-QJ,2019-03-04T10:35:10.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
