entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
31943396,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,8048.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,1389944.0,Slagelse,2016-01-01,2016-12-31,1381644.0,1381644.0,-8048.0,2017-12-31,2017-01-01,252.0,true,false,2018-05-02,Dalmose,0.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,,,,,,,,,,,,,,,,
31943396,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,Slagelse,2016-01-01,2016-12-31,400000.0,,,2017-12-31,2017-01-01,,true,false,2018-05-02,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,,,,,,,,,,,,,,,,
31943396,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,Slagelse,2016-01-01,2016-12-31,300000.0,,,2017-12-31,2017-01-01,,true,false,2018-05-02,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,,,,,,,,,,,,,,,,
31943396,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,Slagelse,2016-01-01,2016-12-31,681644.0,,,2017-12-31,2017-01-01,,true,false,2018-05-02,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,,,,,,,,,,,,,,,,
31943396,2016-12-31,2016-12-31,c11,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,Slagelse,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,true,false,2018-05-02,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,1705725.0,1357408.0,125000.0,1412553.0,1695086.0,1705725.0,10639.0,293172.0,293172.0,293172.0,10639.0,55145.0,400000.0,1170086.0,10639.0,55145.0
31943396,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,36108.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,1962582.0,Slagelse,2016-01-01,2016-12-31,1930411.0,1918997.0,-36108.0,2017-12-31,2017-01-01,7477.0,true,false,2018-05-02,Dalmose,-11414.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,,,,,,,,,,,,,,,,
31943396,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,Slagelse,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,true,false,2018-05-02,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,,,,,,,,,,,,,,,,
31943396,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,Slagelse,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,true,false,2018-05-02,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,,,,,,,,,,,,,,,,
31943396,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,Slagelse,2016-01-01,2016-12-31,400000.0,,,2017-12-31,2017-01-01,,true,false,2018-05-02,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,,,,,,,,,,,,,,,,
31943396,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2EzLzA0LzgyLzc3YTktNGJjMi1hMjZiLWE2ODliYmM4MjgyMQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzdmLzAyL2E4Lzc0YmUtNGRkOC1iY2UyLTc0YTJmZjczMmM3ZA.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI0L2NmLzVjLzI2M2QtNDYzNC1iNWE0LTU3MGI3M2U1ZDhhNA.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-02,2018-05-30,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",mkh@louisnielsen.dk,39473321.0,31943396.0,mne17412,"<p xmlns=""http://www.w3.org/1999/xhtml"">Det gennemsnitlige antal ansatte i indevÃ¦rende regnskabsÃ¥r er 0.</p>","Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Kragsbjerggaard Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsanpartsselskab",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993 registreret revisionsanpartsselskab,,Slagelse,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,true,false,2018-05-02,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25625861,indberetninger-20180424,2.59278,31943396.0,AWO0-1kG0wkEsASktNsR,2018-05-31T06:56:53.904Z,2018-05-31T06:55:58.036Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-52-JL,2018-05-31T06:55:58.288Z,,,,,,,,,,,,,,,,
