entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfAdministrativeExpenses,DisclosureOfContingentLiabilities,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
31943396,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,6378.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,683575.0,Slagelse,2015-01-01,2015-12-31,680867.0,677197.0,-6378.0,2016-12-31,2016-01-01,0.0,true,false,2017-05-05,Dalmose,-3670.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,,,,,,,,,,,,,,,,
31943396,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,,Slagelse,2015-01-01,2015-12-31,570000.0,,,2016-12-31,2016-01-01,,true,false,2017-05-05,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,,,,,,,,,,,,,,,,
31943396,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,,Slagelse,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,true,false,2017-05-05,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,,,,,,,,,,,,,,,,
31943396,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,,Slagelse,2015-01-01,2015-12-31,110867.0,,,2016-12-31,2016-01-01,,true,false,2017-05-05,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,,,,,,,,,,,,,,,,
31943396,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-05-05,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,1194082.0,845765.0,125000.0,900910.0,1183442.0,1194082.0,10640.0,293172.0,293172.0,293172.0,10640.0,55145.0,570000.0,488442.0,10640.0,55145.0
31943396,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,8048.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,1389944.0,Slagelse,2015-01-01,2015-12-31,1381644.0,1381644.0,-8048.0,2016-12-31,2016-01-01,252.0,true,false,2017-05-05,Dalmose,0.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,,,,,,,,,,,,,,,,
31943396,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-05-05,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,,,,,,,,,,,,,,,,
31943396,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,true,false,2017-05-05,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,,,,,,,,,,,,,,,,
31943396,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,,Slagelse,2015-01-01,2015-12-31,400000.0,,,2016-12-31,2016-01-01,,true,false,2017-05-05,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,,,,,,,,,,,,,,,,
31943396,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzQ0LzY0L2NjLzNjNjAtNDE2Yi1iNTBiLWEyM2I0MmI4ZGQ0OQ.xhtml,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzLzk1Lzc0L2ZjLzY5L2E4ZjAtNDI2NS1iMDA5LTY5NDE2NThjMDk2YQ.pdf,http://regnskaber.virk.dk/69334913/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2M3LzIxLzAyLzgxNmMtNGE4YS1hY2E2LTViMjJkZDlhNGNmYg.xml,true,Slagelse,4200.0,19.0,KrÃ¦nkerupvej,4261 Dalmose,Hovedgaden 50,Til den daglige ledelse i Kragsbjerggaard Kalundborg ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-05,2017-05-11,Registreret revisor FDR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret beskÃ¦ftigede i Ã¥ret.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",16315370.0,31943396.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Dennis Malle,Michael Hansen,Michael Kragsbjerggaard Hansen,"DM Revisionsfirma af 1993, registreret revisionsvirksomhed",Jyske Bank,KRAGSBJERGGAARD KALUNDBORG ApS,DM Revisionsfirma af 1993,,Slagelse,2015-01-01,2015-12-31,300000.0,,,2016-12-31,2016-01-01,,true,false,2017-05-05,Dalmose,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23852570,indberetninger-20180424,2.595548,31943396.0,,2018-03-27T23:59:39.686Z,2017-05-11T14:46:54.887Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-58-SP,2017-05-11T14:46:55.104Z,,,,,,,,,,,,,,,,
