entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Adjustments,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,DisposalsOfIntangibleAssets,DisposalsOfPropertyPlantAndEquipment,DividendPaidCashFlow,Dividends,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,ExchangeRateAdjustmentsOtherFinanceIncome,GrossMargin,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,ImpairmentLossesAndAmortisationOfDisposedIntangibleAssets,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,IncomeFromOtherLongtermInvestmentsAndReceivables,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,IncreaseDecreaseOfImpairmentLossesAndDepreciationOfPropertyPlantAndEquipmentThroughNetExchangeDifferences,IncreaseDecreaseOfPropertyPlantAndEquipmentThroughNetExchangeDifferences,InformationOnTypeOfSubmittedReport,InterestIncomeFromAssociates,InterestIncomeFromGroupEnterprises,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,NetIncreaseDecreaseInCashAndCashEquivalents,NominalValueOfIssuedShares,NumberOfIssuedShares,OperatingMargin,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherAdjustmentsOfFinanceExpenses,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,OtherOperatingIncome,ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RawMaterialsAndConsumablesUsed,RegisteredOfficeOfReportingEntity,Repayments,ReportingPeriodEndDate,ReportingPeriodStartDate,ReturnOnEquity,Revenue,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SaleOfInvestments,SaleOfOtherCompany,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CashAndCashEquivalentsConcerningCashflowStatement,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,LongtermReceivablesFromAssociates,ManufacturedGoodsAndGoodsForResale,MinorityInterests,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,PlaceOfSignatureOfStatement,CashFlowsFromUsedInOperatingActivities,ResultsFromNetFinancials,RelatedEntityName,RelatedEntityRegisteredOffice,AdditionsToInvestments,DisposalsOfInvestments,NameAndSurnameOfMemberOfSupervisoryBoard,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
28842007,2015-01-01,2015-12-31,c14,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,9047000.0,-500000.0,34.0,57140000.0,43701000.0,-10000000.0,-624000.0,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,56137000.0,-11441000.0,-38670000.0,550000.0,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,-10000000.0,12494000.0,32913000.0,6598000.0,3378000.0,3.5,32895468.0,28842007.0,2289000.0,26398000.0,0.0,244000.0,-3167000.0,-22000.0,23000.0,Ãrsrapport,605000.0,-1298000.0,-20521000.0,10249000.0,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,-330543000.0,1335000.0,2.0,1.6,279000.0,785000.0,20091000.0,19116000.0,8908000.0,11715000.0,6223000.0,4451000.0,0.0,41788000.0,46377000.0,29943000.0,-1000000.0,0.0,1742338000.0,BrÃ¸nderslev,4316000.0,2016-12-31,2016-01-01,18.7,1821384000.0,54000.0,17000.0,0.0,2017-03-17,Viborg,4589000.0,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2015-01-01,2015-12-31,c451,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,-500000.0,,,,,,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,,,,,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,,,,,,,32895468.0,28842007.0,2289000.0,,,,,-22000.0,23000.0,Ãrsrapport,,,,,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,,1335000.0,2.0,,,,,,,,,,,12820000.0,,,,,,BrÃ¸nderslev,,2016-12-31,2016-01-01,,,54000.0,,,2017-03-17,Viborg,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2015-01-01,2015-12-31,c54,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,-500000.0,12.0,,,,,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,,,,61000.0,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,,,9219000.0,-348000.0,0.0,,32895468.0,28842007.0,2289000.0,22795000.0,14069000.0,286000.0,,-22000.0,23000.0,Ãrsrapport,0.0,0.0,,,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,,1335000.0,2.0,,,0.0,3365000.0,-1400000.0,85000.0,2000.0,85000.0,0.0,,34407000.0,33618000.0,-5017000.0,,,0.0,BrÃ¸nderslev,,2016-12-31,2016-01-01,,7628000.0,54000.0,,,2017-03-17,Viborg,-789000.0,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2015-01-01,2015-12-31,c56,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,-500000.0,,,,,,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,,,,,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,,,,,,,32895468.0,28842007.0,2289000.0,,,,,-22000.0,23000.0,Ãrsrapport,,,,,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,,1335000.0,2.0,,,,,,,,,,,17000000.0,,,,,,BrÃ¸nderslev,,2016-12-31,2016-01-01,,,54000.0,,,2017-03-17,Viborg,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2015-01-01,2015-12-31,c560,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,-500000.0,,,,,,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,,,,,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,,,,,,,32895468.0,28842007.0,2289000.0,,,,,-22000.0,23000.0,Ãrsrapport,,,,,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,,1335000.0,2.0,,,,,,,,,,,17000000.0,,,,,,BrÃ¸nderslev,,2016-12-31,2016-01-01,,,54000.0,,,2017-03-17,Viborg,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2015-01-01,2015-12-31,c566,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,-500000.0,,,,,,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,,,,,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,,,,,,,32895468.0,28842007.0,2289000.0,,,,,-22000.0,23000.0,Ãrsrapport,,,,,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,,1335000.0,2.0,,,,,,,,,,,12996000.0,,,,,,BrÃ¸nderslev,,2016-12-31,2016-01-01,,,54000.0,,,2017-03-17,Viborg,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2015-01-01,2015-12-31,c574,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,-500000.0,,,,,,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,,,,,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,,,,,,,32895468.0,28842007.0,2289000.0,,,,,-22000.0,23000.0,Ãrsrapport,,,,,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,,1335000.0,2.0,,,,,,,,,,,4411000.0,,,,,,BrÃ¸nderslev,,2016-12-31,2016-01-01,,,54000.0,,,2017-03-17,Viborg,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2015-01-01,2015-12-31,c69,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,-500000.0,,,,,,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,,,,,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,,,,,,,32895468.0,28842007.0,2289000.0,,,,,-22000.0,23000.0,Ãrsrapport,,,,,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,,1335000.0,2.0,,,,,,,,,,,4587000.0,,,,,,BrÃ¸nderslev,,2016-12-31,2016-01-01,,,54000.0,,,2017-03-17,Viborg,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2015-12-31,2015-12-31,c576,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,-500000.0,,,,,,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,,,,,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,,,,,,,32895468.0,28842007.0,2289000.0,,,,,-22000.0,23000.0,Ãrsrapport,,,,,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,,1335000.0,2.0,,,,,,,,,,,,,,,,,BrÃ¸nderslev,,2016-12-31,2016-01-01,,,54000.0,,,2017-03-17,Viborg,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,698486000.0,7392000.0,-330543000.0,1335000.0,564055000.0,5556000.0,21000.0,251363000.0,736000.0,875000.0,875000.0,318612000.0,698486000.0,447123000.0,132820000.0,105189000.0,0.0,0.0,0.0,14867000.0,256310000.0,29570000.0,134431000.0,83000.0,12681000.0,0.0,21605000.0,13664000.0,62302000.0,736000.0,17000000.0,0.0,88453000.0,115005000.0,337935000.0,447123000.0,1880000.0,11054000.0,9209000.0,238051000.0,78544000.0,0.0,4023000.0,0.0,61417000.0,140266000.0,,,,,,,,,,,,,,
28842007,2015-12-31,2015-12-31,c70,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2NjL2Q3LzUxLzFiNzYtNDMyMS05YmYyLTI3NzRlMzkwMzY2Yw.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzY3LzM1LzMxLzMwNmMtNGJhZi04NTA2LTMwNzc5OWFkOTVjNQ.xml,1497000.0,Danmark,Viborg,8800.0,73B,Gl. Skivevej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,-500000.0,,,,,,"Regnskabsklasse C, stor virksomhed",2017-03-17,2017-03-17,,,,,-556000.0,Statsaut. revisor,Aktiekapital,-2289000.0,-54000.0,,,,,,,32895468.0,28842007.0,2289000.0,,,,,-22000.0,23000.0,Ãrsrapport,,,,,JÃ¸rgen Jakobsen,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,Kangamiut Holding A/S,Beierholm,,1335000.0,2.0,,,,,,,,,,,,,,,,,BrÃ¸nderslev,,2016-12-31,2016-01-01,,,54000.0,,,2017-03-17,Viborg,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23614949,indberetninger-20180424,2.5118417999999996,28842007.0,,2018-03-28T01:41:07.155Z,2017-03-17T14:52:54.161Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-WR,2017-03-17T14:52:54.397Z,240666000.0,71000.0,,1335000.0,51437000.0,299000.0,0.0,221793000.0,502000.0,0.0,0.0,0.0,240666000.0,18873000.0,188727000.0,98707000.0,62389000.0,7542000.0,7542000.0,14867000.0,0.0,0.0,189229000.0,83000.0,12681000.0,0.0,4725000.0,30000.0,0.0,502000.0,17000000.0,0.0,99318000.0,104140000.0,0.0,11331000.0,645000.0,5390000.0,0.0,51366000.0,524000.0,49772000.0,0.0,741000.0,571000.0,0.0,,,,,,,,,,,,,,
