entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,AdditionsToIntangibleAssetsThroughMergersAndBusinessCombinations,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AmortisationOfIntangibleAssets,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,IntangibleAssetsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfKeyFigureOrFinancialRatio,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,ValueAdjustmentsOfEquity,ProfitLoss,DividendPaid,AcquisitionOfCompaniesAndActivitiesCost,Adjustments,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CurrentTaxExpense,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DividendPaidCashFlow,Dividends,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,ExchangeRateAdjustmentsOtherFinanceIncome,GrossMargin,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,IncomeFromOtherLongtermInvestmentsAndReceivables,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InterestExpenseAssignedToAssociates,InterestIncomeFromAssociates,InterestIncomeFromGroupEnterprises,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,InvestmentInPropertyPlantAndEquipment,NetIncreaseDecreaseInCashAndCashEquivalents,OperatingMargin,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,OtherOperatingIncome,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RaisingOfDebtToGroupEnterprises,RaisingOfLongtermDebt,RawMaterialsAndConsumablesUsed,RemunerationOfManagementCategories,RepaymentOfDebtToGroupEnterprises,Repayments,ReturnOnEquity,Revenue,SaleOfInvestments,TaxExpense,LongtermLiabilitiesOtherThanProvisions,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,CashAndCashEquivalentsConcerningCashflowStatement,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromAssociates,ManufacturedGoodsAndGoodsForResale,MinorityInterests,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,RawMaterialsAndConsumables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,DistributedDividendsFromAssociates,DistributedDividendsFromGroupEnterprises,IncreaseDecreaseOfEquityByDivisionAndSaleOfOtherCompany,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,CashFlowsFromUsedInOperatingActivities,ResultsFromNetFinancials,IncreaseDecreaseOfImpairmentLossesAndDepreciationOfPropertyPlantAndEquipmentThroughNetExchangeDifferences,RelatedEntityName,RelatedEntityRegisteredOffice,ValueOfKeyFigureOrFinancialRatio,AdditionsToInvestments,DisposalsOfInvestments,IncreaseDecreaseOfInvestmentsThroughTransfers,NameAndSurnameOfMemberOfSupervisoryBoard,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
28842007,2017-01-01,2017-01-01,c1013,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,1335000.0,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2017-01-01,2017-01-01,c1036,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,129086000.0,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2017-01-01,2017-01-01,c1042,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,121756000.0,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2017-01-01,2017-01-01,c696,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,1335000.0,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2017-01-01,2017-01-01,c711,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,111975000.0,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2017-01-01,2017-01-01,c717,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,138868000.0,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2017-01-01,2017-12-31,c1014,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2017-01-01,2017-12-31,c1037,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,-3209000.0,847000.0,11830000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2017-01-01,2017-12-31,c1043,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,0.0,0.0,36132000.0,-50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28842007,2017-01-01,2017-12-31,c13,,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2Y3LzQzL2U3LzY5MDQtNDk2Yi04MjMwLTU4ZmE5ZWNhYzg1ZA.pdf,http://regnskaber.virk.dk/70024882/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzY2LzUyLzExL2QyMzQtNDYwNi1hOTUxLTk0YjNmOGZhMzIyNg.xml,-7170000.0,7400000.0,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-1480000.0,"Regnskabsklasse C, stor virksomhed",2019-03-13,2019-03-22,Statsaut. revisor,Aktiekapital,,32895468.0,28842007.0,mne21381,Ãrsrapport,7400000.0,0.0,Per Lindholt,Preben Bang Henriksen,Ulrik Bjerre Rasmussen,Beierholm,"Ãrets resultat, moder",Kangamiut Holding A/S,Beierholm,1335.0,2.0,Dronninglund,2017-01-01,2017-12-31,BrÃ¸nderslev,2018-12-31,2018-01-01,2019-03-13,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:26884066,indberetninger-20180424,2.511672,28842007.0,AWm6LudARYGX6_YTGPkV,2019-03-26T13:27:21.585Z,2019-03-26T13:27:08.824Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-19-LB,2019-03-26T13:27:09.420Z,,,48489000.0,,-7045000.0,-614000.0,16000.0,-123000.0,41.0,105769000.0,82631000.0,-6155000.0,2342000.0,8182000.0,9546000.0,70891000.0,-32504000.0,897000.0,-50000000.0,17387000.0,35288000.0,1943000.0,2292000.0,4.0,20690000.0,0.0,382000.0,-10503000.0,0.0,2092000.0,0.0,-19138000.0,6503000.0,8180000.0,-333967000.0,2.0,9961000.0,1962000.0,0.0,35483000.0,19138000.0,6121000.0,12973000.0,1737000.0,174000.0,60000.0,56564000.0,48509000.0,-8180000.0,37595000.0,6250000.0,2199575000.0,3899000.0,0.0,0.0,17.0,2319578000.0,120000.0,8075000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
