entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermLiabilitiesOtherThanProvisions,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,PropertyPlantAndEquipmentGross
29612072,2015-01-01,2015-01-01,c176,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,11168518.0,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,1968000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-01-01,c735,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,11168518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,384681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,,2233029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-12-31,c178,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,,,-2400000.0,3964150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,,3797180.0,,,-96844.0,0.0,-208188.0,3968950.0,61887.0,1461.0,0.0,61887.0,3797180.0,-111344.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-12-31,c474,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,,1564150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-12-31,c736,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,,1564150.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzI0LzZlLzc2Lzk1ZmItNGI4OC1hZTRiLTg5NTFhN2UxYTViOQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2U2LzBiL2YwLzA0MDMtNDMzMi05MGI1LWIyMDFiMGY0MTg3NQ.xml,,17411052.0,Danmark,Fredericia,7000.0,60.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-24,2017-01-24,2017-03-31,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2016-12-31,2016-01-01,44.53,2017-01-24,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23685075,indberetninger-20180424,2.5124211,29612072.0,,2018-03-27T10:35:17.494Z,2017-04-04T08:54:52.779Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-70-KL,2017-04-04T08:54:52.969Z,,2233029.0,,,,,,,,,,,,,,-175000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
