entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfExecutiveBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
26267862,2017-10-01,2017-12-31,c120,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,1128527.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26267862,2017-10-01,2017-12-31,c3,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,1128527.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,72081.0,187783.0,2859027.0,0.0,13150.0,1148368.0,458.0,1148368.0,1451253.0,2599163.0,7888.0,322726.0,166745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26267862,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,,,,,,,,,,,,,,88071906.0,126000.0,5160537.0,31209.0,29853139.0,261369.0,82650000.0,88071906.0,47039075.0,25124948.0,28584710.0,3459762.0,82911369.0,2483836.0,48631.0,82911369.0,11179692.0,11179692.0,29727139.0,14483939.0,18454365.0,1475348.0,0.0,5160537.0,4726764.0,11242.0,0.0,353933.0,,,,,
26267862,2018-01-01,2018-01-01,c148,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32187895.0,50462105.0,,,
26267862,2018-01-01,2018-09-30,c1,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,475472.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,54061.0,188470.0,1805052.0,17818.0,4444.0,831857.0,96866.0,814039.0,827530.0,1562521.0,16302.0,352058.0,167724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26267862,2018-01-01,2018-09-30,c119,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,475472.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26267862,2018-01-01,2018-09-30,c69,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RenÃ© Steenfeldt SÃ¸rensen,,
26267862,2018-01-01,2018-09-30,c70,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Bo Abildgaard,,
26267862,2018-01-01,2018-09-30,c87,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26267862,2018-09-30,2018-09-30,c150,,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzJhL2MzLzUwLzdmMzMtNGI3My1iZWQ5LTAzZmFjNTdhZGFiNg.pdf,http://regnskaber.virk.dk/26876262/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2QxLzdmLzNiL2EyNTYtNDg2My05YjVmLWMzY2Y0M2FlMTdkYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,1.0,VesterÃ¥,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 30. september 2018.",2019-03-13,2019-03-13,2019-03-13,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler, og tab pÃ¥ debitorer.",aalborg@redmark.dk,29442789.0,26267862.0,29442789.0,mne27773,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 30. september 2018 for Blokhusdk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Frank NÃ¸rgaard,Christian Abilgaard,"Redmark, Statsautoriseret Revisionspartnerselskab",Blokhusdk ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-10-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2018-01-01,2019-03-13,Aalborg,98183333.0,RevisionspÃ¥tegning,urn:ofk:oid:26824960,indberetninger-20180424,2.5118417999999996,26267862.0,AWl7gQ8cRYGX6_YTF3aW,2019-03-14T09:21:05.992Z,2019-03-14T09:20:48.785Z,regnskab,0.0,,2018-09-30,2018-01-01,X19-AS-36-XY,2019-03-14T09:20:48.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82650000.0,,,,,,,,,,,,,32187895.0,50462105.0,,,
