entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfAuditorsReportOnAuditedFinancialStatements,DateOfGeneralMeeting,DescriptionOfAuditorAppointedToPerformAudit,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditorAppointedToPerformAudit,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfCompilationOfAuditorsReportOnAuditedFinancialStatements,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,TaxExpense,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherPayables,RetainedEarnings,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirmAppointedToPerformAudit
29829616,2011-01-01,2011-12-31,ctx10,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,-10000.0,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,6000.0,KÃ¸benhavn,-4000.0,-4000.0,-10000.0,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",0.0,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,,,,,,,,,,,,
29829616,2011-01-01,2011-12-31,ctx12,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,,KÃ¸benhavn,-32.0,,,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,,,,,,,,,,,,
29829616,2011-01-01,2011-12-31,ctx14,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,,KÃ¸benhavn,-32.0,,,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,,,,,,,,,,,,
29829616,2011-12-31,2011-12-31,ctx16,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,,KÃ¸benhavn,,,,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,97000.0,125000.0,97000.0,93000.0,97000.0,4000.0,4000.0,-32000.0,97000.0,97000.0,,
29829616,2012-01-01,2012-12-31,ctx11,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,,KÃ¸benhavn,-35902.0,,,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,,,,,,,,,,,,
29829616,2012-01-01,2012-12-31,ctx13,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,,KÃ¸benhavn,-35902.0,,,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,,,,,,,,,,,,
29829616,2012-01-01,2012-12-31,ctx9,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,-10409.0,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,6632.0,KÃ¸benhavn,-3777.0,-3777.0,-10409.0,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",0.0,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,,,,,,,,,,,,
29829616,2012-12-31,2012-12-31,ctx15,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,,KÃ¸benhavn,,,,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,99507.0,125000.0,99507.0,89098.0,99507.0,10409.0,10409.0,-35902.0,99507.0,99507.0,,
29829616,2013-05-27,2013-05-27,ctx1,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,,KÃ¸benhavn,,,,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,,,,,,,,,,,,
29829616,2013-05-27,2013-05-27,ctx2,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8vcGRmcy8yOTgyOTYxNjtBcFMzOTA5OTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/61692892/Y3ZyLmRrOi8veGJybHMvWC1EQzU5MURFQS0yMDEzMDUyN18wNjE4MjNfNDM5.xml,2670 Greve,Ole Larsensvej 1,,"Vi anser den valgte regnskabspraksis for hensigtmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",2013-04-17,2013-04-17,2013-04-17,Statsautoriseret revisor,29829616.0,33883889.0,"Ledelsen har dags dato aflagt Ã¥rsregnskabet for 2012 for City-hoteller, Tyskland ApS.",B,Ãrsrapport,Henrik Reedtz,Jens Skov Carlsen,Xbrl Takeoff ApS,,KÃ¸benhavn,,,,2012-12-31,2012-01-01,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",,urn:ofk:oid:18082736,indberetninger-20180424,2.5124266,29829616,,2018-04-01T21:29:21.198Z,2013-05-27T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-106.473,2013-05-27T22:00:00.000Z,,,,,,,,,,,Lars Rosenkrantz Gundorph,
