entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,ImpairmentOfFinancialAssets,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables
32889603,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32889603,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,786601.0,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32889603,2017-01-01,2017-01-01,c728,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,51700.0,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32889603,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,52900.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32889603,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,-84861.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32889603,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,-31961.0,-7000.0,23267.0,32107.0,31183.0,32107.0,-31191.0,-7000.0,770.0,,,,,,,,,,,,,,,,,,
32889603,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,-84861.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32889603,2017-01-01,2017-12-31,c729,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,,,,,,,,,,52900.0,51700.0,,,,,,,,,,,,,,,,
32889603,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,834640.0,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,,,,,,,,,,,,840950.0,684599.0,80000.0,840950.0,840950.0,6310.0,40.0,106514.0,52900.0,701740.0,6310.0,156351.0,49837.0,770.0,0.0,5500.0
32889603,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2VhL2QzL2M2LzlkYWQtNDM4OC04NmIzLWQ4ZjkxZjBhNzZmOA.pdf,http://regnskaber.virk.dk/30698823/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzliLzM0L2IyLzMwNTMtNDRhNC04MjA1LWE3MzhkYjE3M2QyZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viby J,8260.0,tv.,"Vidtskuevej 44, 1.","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-06-03,2019-06-03,2010-04-29,2019-06-05,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32285201.0,32889603.0,32285201.0,mne32783,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for RLE Software Consult Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Rene Lund Espensen,Rene Lund Espensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",RLE Software Consult Aps,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viby J,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,2019-06-03,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27485992,indberetninger-20180424,2.5124277999999998,32889603.0,AWtNGmL5GQc-fA3G3Hfq,2019-06-12T19:11:52.831Z,2019-06-12T19:11:42.721Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-56-QU,2019-06-12T19:11:42.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
