entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
29179476,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,4767.0,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29179476,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29179476,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,63708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29179476,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,63708.0,552133.0,650738.0,0.0,13757.0,2995.0,13757.0,51700.0,87843.0,98605.0,1978.0,24135.0,498455.0,,,,,,,,,,,,,,,,
29179476,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,63708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29179476,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,193475.0,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,,,,,,,,,,,,,,900298.0,116822.0,125000.0,900298.0,900298.0,706823.0,223260.0,0.0,68475.0,706823.0,435671.0,783476.0,783476.0,24135.0,0.0,23757.0
29179476,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,68475.0,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29179476,2016-01-01,2016-01-01,c199,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,68475.0,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29179476,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,-9447.0,376.0,-11513.0,8176.0,10263.0,10637.0,2087.0,0.0,-11515.0,-11889.0,376.0,-2068.0,0.0,,,,,,,,,,,,,,,,
29179476,2016-01-01,2016-12-31,c108,,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U5LzhiL2Y4LzVjY2ItNDNiMS1hYWQ0LWFhYTRlZTAzY2E3Ng.pdf,http://regnskaber.virk.dk/67497192/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2NlLzc3L2Q1L2M3NzMtNDQ3YS04MzdhLWFhZTAzODQ0YmNlMg.xml,Danmark,Ikast,7430.0,3.0,Thrigesvej,Aarhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸jbjerg,8270.0,20.0,Fritz Sybergs Vej,"7430, Ikast","Thrigesvej, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-08,2017-06-08,2005-11-15,2017-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til salg og administration.,,15807776.0,29179476.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Modenhed.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Ole Mortensen,Peter Voldby Petersen,Peter Voldby Petersen,"Partner Revision, statsautoriseret revisionsaktieselskab",Spar Nord Bank A/S,Modenhed.dk ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",HÃ¸jbjerg,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-06-08,Ikast,97 15 40 22,87345710.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24162946,indberetninger-20180424,2.5124266,29179476,,2018-03-29T06:55:11.523Z,2017-06-09T13:07:26.593Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-12-PL,2017-06-09T13:07:26.793Z,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
