entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard
35039171,2014-03-01,2015-02-28,ID_0,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,,
35039171,2014-03-01,2015-02-28,ID_1,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,,
35039171,2014-03-01,2015-02-28,ID_10,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,,
35039171,2014-03-01,2015-02-28,ID_11,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,,
35039171,2014-03-01,2015-02-28,ID_2,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,Jens Bo Thorsted,
35039171,2014-03-01,2015-02-28,ID_3,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,,Frederikke Anker
35039171,2014-03-01,2015-02-28,ID_4,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,,
35039171,2014-03-01,2015-02-28,ID_5,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,,
35039171,2014-03-01,2015-02-28,ID_6,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,,
35039171,2014-03-01,2015-02-28,ID_7,,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E1LzAxLzMxL2U5MGQtNGMyZS05M2Y0LWVjZmUyNzYxNGEwNg.pdf,http://regnskaber.virk.dk/17193053/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjLzg5LzAyL2QzODQtNDkzZi1hNzUwLWY0NGJkNTUzMTRmMw.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Thorsted Gourmet ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 28. februar 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. marts 2014 - 28. februar 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-07-27,2013-02-11,2015-05-21,kontakt@thorsteds.com,0.0,www.thorsteds.com,35039171.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. marts 2014 - 28. februar 2015 for Thorsted Gourmet ApS.,Ãrsrapport,0.0,Frederikke Anker,A/S Nordfyns Bank,Thorsted Gourmet ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2015-02-28,2014-03-01,2015-07-27,VidebÃ¦k,21 361 333,Bestyrelsesformand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5704348,indberetninger-20180424,2.5095456,35039171.0,,2018-03-30T11:23:57.041Z,2015-07-28T05:43:42.450Z,regnskab,0.0,,2015-02-28,2014-03-01,X15-AF-63-EK,2015-07-28T05:43:42.489Z,,
