entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermTaxPayables,DividendPaid,NameAndSurnameOfMemberOfExecutiveBoard
35532102,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",42221.0,330507.0,14279.0,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,4808.0,Svendborg,2015-01-01,2015-12-31,339978.0,339978.0,14279.0,2016-12-31,2016-01-01,56500.0,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,0.0,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,,,,,,,,,,,,,,,,,,,,,,,
35532102,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",,,,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,,Svendborg,2015-01-01,2015-12-31,339978.0,,,2016-12-31,2016-01-01,,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,,,,,,,,,,,,,,,,,,,,,,,
35532102,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",,,,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,2128319.0,90074.0,80000.0,90074.0,17250.0,387350.0,850000.0,2128319.0,1740969.0,404644.0,404644.0,2038245.0,2038245.0,1188245.0,0.0,0.0,307350.0,1336325.0,20600.0,1298475.0,0.0,,
35532102,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",,,,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,,,,,,0.0,,,,,,,,,,,,,,,,,
35532102,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",,,,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,,,,,,307350.0,,,,,,,,,,,,,,,,,
35532102,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",,,,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,,,,,,0.0,,,,,,,,,,,,,,,,,
35532102,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",,,,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,,,,,,387350.0,,,,,,,,,,,,,,,,,
35532102,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",,,,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,,,,,,80000.0,,,,,,,,,,,,,,,,,
35532102,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",47075.0,1416400.0,1473325.0,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,6657.0,Svendborg,2015-01-01,2015-12-31,1076368.0,1466668.0,1473325.0,2016-12-31,2016-01-01,104000.0,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,390300.0,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,,,,,,,,,,,,,,,,,,,,,,0.0,
35532102,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzkxLzM4LzNlLzk1ZjYtNDViYy1iZDk2LTE4NzNjYjc1MTVkYg.xhtml,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZmL2Y2LzU5Lzk0ZjctNDU2MS05ZjY3LTlkMzRjY2FhNjk1OQ.pdf,http://regnskaber.virk.dk/20123553/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzc5LzFjLzUyLzNkNDUtNGQwOC05OWNhLTliMjZiYzVlZDg3YQ.xml,true,Svendborg,5700.0,55.0,LinkenkÃ¦rsvej,5700 Svendborg,LinkenkÃ¦rsvej 55,Regnskabsklasse B,2017-03-01,2017-03-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">PrioritetsgÃ¦ld pÃ¥ 406.183 kr. er sikret i pant i ejendomme bogfÃ¸rt til 850.000 kr.</p>",,,,35532102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erkan Basoda,ANATOLIEN INVEST ApS,Erkan Basoda,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Vi anser betingelserne for at undlade revision af Ã¥rsregnskabet for 01.01.2016 - 31.12.2016 for opfyldt.,,23398947.0,false,false,Ingen bistand,urn:ofk:oid:23590120,indberetninger-20180424,2.5927877,35532102.0,,2018-03-27T23:43:20.810Z,2017-03-13T15:21:49.080Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-30-QT,2017-03-13T15:21:49.276Z,,,,,,,,,,,,,,,,,,,,,,,ÃzgÃ¼r Basoda
