entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsOfInterestAndSimilarIncomes,AdjustmentsfInterestAndSimilarExpenses,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryOperatingActivities,RaisingOfDebtToGroupEnterprises,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToShareholdersAndManagement,NoncurrentAssets,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
28134703,2017-04-01,2017-04-01,ID_13,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,123576.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28134703,2017-04-01,2018-03-31,ID_15,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,-2102692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28134703,2017-04-01,2018-03-31,ID_9,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,-2102692.0,-41.0,-4716.0,-1769043.0,1865462.0,-1773718.0,11398.0,1507.0,319083.0,319083.0,-1778934.0,4716.0,41.0,91744.0,4716.0,41.0,-2098017.0,1865462.0,,,,,,,,,,,,,,,,,,,,,,,
28134703,2018-03-31,2018-03-31,ID_11,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,215320.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,,,,,,,,,,,,,,,,,,,5933735.0,215320.0,500001.0,251617.0,6753.0,-17933205.0,24000.0,27374.0,5933735.0,23866940.0,23638880.0,23638880.0,5682118.0,29544.0,5630744.0,5682118.0,-18433206.0,228060.0,36297.0,228060.0,,,
28134703,2018-04-01,2018-04-01,ID_12,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,215320.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28134703,2018-04-01,2019-03-31,ID_0,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,-2573593.0,-31.0,-4018.0,-1727210.0,1682143.0,-1731197.0,-30908.0,-554221.0,319083.0,319083.0,-2250523.0,4018.0,31.0,-49054.0,4018.0,31.0,-2569606.0,1682143.0,,,,,,,,,,,,,,,,,,,,,,,
28134703,2018-04-01,2019-03-31,ID_1,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28134703,2018-04-01,2019-03-31,ID_14,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,-2573593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28134703,2018-04-01,2019-03-31,ID_2,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28134703,2018-04-01,2019-03-31,ID_3,,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UyLzVjL2Q5L2UwOGItNGE3Ny05NWJiLTU4Mjg1OGQzOGEyYw.pdf,http://regnskaber.virk.dk/30743182/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2NiLzMyLzliLzg1MzYtNGRmNy1iNDIzLWMyYzUxMDhkYWZjZg.xml,false,"Thisted, 7700","Toldbodgade 4, 2. sal",Til den daglige ledelse i Fiskeriselskabet Cardium A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-08-02,2019-08-02,2019-08-02,15728000.0,28134703.0,15728000.0,mne18433,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Fiskeriselskabet Cardium A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peder Harbo Andersen,Tage Petersen,REVIKON,Sparekassen Thy,Fiskeriselskabet Cardium A/S,"REVIKON, Registreret revisionsinteressentskab",Esbjerg,2017-04-01,2018-03-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-03-31,2018-04-01,false,2019-08-02,Thisted,97 72 37 00,Bestyrelsesmedlem/DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27736810,indberetninger-20180424,2.5124211,28134703,AWyV5T31IXJRhhXBM0s2,2019-08-15T15:28:57.325Z,2019-08-15T15:28:43.791Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CF-64-TQ,2019-08-15T15:28:44.012Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tage Petersen,,
