entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables
34594112,2017-01-01,2017-01-01,c172,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,729308.0,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,125091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,,-31848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,,-31848.0,-5000.0,0.0,16231.0,35834.0,19603.0,-40834.0,-5000.0,-8986.0,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,,-31848.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
34594112,2017-12-31,2017-12-31,c176,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,729308.0,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,,,,,,,,,,,,729308.0,,,,,,,,,,,,,,,,,,,,,,
34594112,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,173243.0,,,,,,,,,,,729308.0,806475.0,12067.0,80000.0,77167.0,2000.0,806475.0,633232.0,126312.0,729308.0,126312.0,729308.0,0.0,0.0,93243.0,506920.0,86000.0,391252.0,65100.0,25668.0,0.0,63100.0,4000.0
34594112,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk3L2M2L2JmLzdlYmUtNDY4MS1iOTVhLWZlMTNkZjE2OTdjOQ.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzFjL2YwLzliLzc5MWQtNDk1OS04MWVjLTBiNGQ5MGQxMmNlOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-22,2019-03-22,2019-03-25,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for C.Busk Holding ApS.,Ãrsrapport,,0.0,96000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2018-12-31,2018-01-01,100.0,2019-03-22,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26952160,indberetninger-20180424,2.5118417999999996,34594112.0,AWn7ulrsRYGX6_YTGrkZ,2019-04-08T06:55:25.925Z,2019-04-08T06:54:47.453Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-60-XJ,2019-04-08T06:54:47.599Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
