entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables
34594112,2016-01-01,2016-01-01,c172,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,729308.0,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2016-01-01,2016-01-01,c704,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2016-01-01,2016-01-01,c725,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,153457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,,-28367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,,-28367.0,-5000.0,6129.0,31367.0,25238.0,-36367.0,-5000.0,-8000.0,,,,,,,,,,,,,,,,,,,,,,
34594112,2016-01-01,2016-12-31,c726,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,,-28367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2016-12-31,2016-12-31,c176,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,729308.0,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,,,,,,,,,,729308.0,,,,,,,,,,,,,,,,,,,,,
34594112,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,205090.0,,,,,,,,,729308.0,778167.0,0.0,80000.0,48859.0,19000.0,778167.0,573077.0,212502.0,729308.0,212502.0,729308.0,13859.0,125090.0,360575.0,84000.0,272575.0,48859.0,0.0,16000.0,0.0,4000.0
34594112,2016-12-31,2016-12-31,c706,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594112,2016-12-31,2016-12-31,c727,,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzBhL2VlLzFmLzM3MjMtNDdjYS04MmNlLTZjN2E5ZDk4MDZmNA.pdf,http://regnskaber.virk.dk/21149543/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzhkL2ZlLzdlLzdlODQtNDI0OC05ZGFlLTg5MTcwZTgwODg0ZA.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Risskov,8240.0,2.0,"Rolighedsvej 45,","8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-12,2018-02-12,2018-02-23,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",32285201.0,34594112.0,32285201.0,mne11645,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for C.Busk Holding ApS.,Ãrsrapport,,0.0,86000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Erling BrÃ¸dbÃ¦k,Christina Busk,Christina Busk,"Martinsen, Statsautoriseret Revisionspartnerselskab",C.Busk Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,Etikos ApS,Aarhus,2017-12-31,2017-01-01,100.0,2018-02-12,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25118182,indberetninger-20180424,2.5122888,34594112.0,,2018-04-04T01:58:52.167Z,2018-03-01T14:42:02.432Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-68-EX,2018-03-01T14:42:02.590Z,125090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
