entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermTradePayables
35229221,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,-6341.0,35229221.0,686334.0,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,4771.0,0.0,2017-01-01,2017-12-31,675222.0,675222.0,2018-12-31,2018-01-01,false,0.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,,,,,,,,,,,,,,,,,
35229221,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,,35229221.0,,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,,,2017-01-01,2017-12-31,66000.0,,2018-12-31,2018-01-01,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,,,,,,,,,,,,,,,,,
35229221,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,,35229221.0,,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,,,2017-01-01,2017-12-31,640975.0,,2018-12-31,2018-01-01,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,,,,,,,,,,,,,,,,,
35229221,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,,35229221.0,,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,,,2017-01-01,2017-12-31,-31753.0,,2018-12-31,2018-01-01,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,,,,,,,,,,,,,,,,,
35229221,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,,35229221.0,,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,,,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,3841231.0,16560.0,80000.0,16560.0,3703311.0,3841231.0,137920.0,3824671.0,3668112.0,156559.0,3824671.0,66000.0,3557222.0,89.0,137920.0,132920.0,5000.0
35229221,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,-2844.0,35229221.0,538668.0,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,0.0,0.0,2017-01-01,2017-12-31,534777.0,535824.0,2018-12-31,2018-01-01,false,1047.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,,,,,,,,,,,,,,,,,
35229221,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,,35229221.0,,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,,,2017-01-01,2017-12-31,42000.0,,2018-12-31,2018-01-01,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,,,,,,,,,,,,,,,,,
35229221,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,,35229221.0,,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,,,2017-01-01,2017-12-31,538668.0,,2018-12-31,2018-01-01,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,,,,,,,,,,,,,,,,,
35229221,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,,35229221.0,,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,,,2017-01-01,2017-12-31,-45891.0,,2018-12-31,2018-01-01,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,,,,,,,,,,,,,,,,,
35229221,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzMzLzhlL2E5Lzc3NjItNGU5Mi05MjE0LWE1Yzc1YTE0ZTNkMg.xhtml,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzA5LzE0L2QzLzVlOGUtNGFjZi1iOTQyLTQyYjg3NGU1NGYzOA.pdf,http://regnskaber.virk.dk/12292253/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2E0L2VhLzIyL2EwNmEtNGIwYS1hZDg0LTYzNGQzMGQwYjJlMQ.xml,true,Haslev,4690.0,11.0,SkuderlÃ¸sevej,4681.0,"Nordskovvej, 1","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,,35229221.0,,Ãrsrapport,Jacob Maintz,MAINTZ HOLDING ApS,Anette Zika MÃ¸rck,,,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27559038,indberetninger-20180424,2.5948195,35229221.0,AWt15eVHjptzAuyFipYe,2019-06-20T17:19:18.505Z,2019-06-20T17:18:48.457Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-08-YY,2019-06-20T17:18:48.737Z,4348899.0,16560.0,80000.0,16560.0,4172088.0,4348899.0,176811.0,4332339.0,4160020.0,172319.0,4332339.0,42000.0,4049890.0,198.0,176811.0,175311.0,1500.0
