entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermTradePayables
25253442,2013-07-01,2013-07-01,c172,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,265000.0,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,125000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,,,,,,,,,,,,,,,,,,,,
25253442,2013-07-01,2013-07-01,c392,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,125000.0,,,,,,,,,,,,,,,,,,,
25253442,2013-07-01,2013-07-01,c410,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,724000.0,,,,,,,,,,,,,,,,,,,
25253442,2013-07-01,2013-07-01,c416,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,-27000.0,,,,,,,,,,,,,,,,,,,
25253442,2013-07-01,2014-06-30,c120,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,,-3000.0,,,,,,,,,,,,,,,,,,
25253442,2013-07-01,2014-06-30,c174,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,,,459000.0,99000.0,,,,,,,,,,,,,,,,
25253442,2013-07-01,2014-06-30,c3,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,,96000.0,,,-3000.0,99000.0,96000.0,-3000.0,,,,,,,,,,,,
25253442,2013-07-01,2014-06-30,c372,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,,99000.0,,,,,,,,,,,,,,,,,,
25253442,2013-07-01,2014-06-30,c411,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,,99000.0,,,,,,,,,,,,,,,,,,
25253442,2013-07-01,2014-06-30,c417,,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2I3Lzk1LzJkLzc2MmYtNGI4OS05NTFiLWY2MjYzYTUyMDZiYQ.pdf,http://regnskaber.virk.dk/24435252/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzNiL2VjLzg0L2UxM2EtNGYxNy1hMTgyLWE1MDE0OTg1NjI0YQ.xml,,Vejle,7100.0,87.0,Fredericiavej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2015-11-24,2015-11-24,2000-03-15,2015-11-30,Andre eksterne omkostninger omfatter omkostninger til administration.,25253442.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Beadle International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Maria Beadle,Maria Beadle,Beadle International ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,TrainYour Eyes.com ApS,Vejle,2015-06-30,2014-07-01,100.0,2015-11-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21719873,indberetninger-20180424,2.5118417999999996,25253442.0,,2018-03-30T17:33:12.212Z,2015-11-30T21:56:42.249Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-66-RZ,2015-11-30T21:56:42.360Z,,-3000.0,,,,,,,,,,,,,,,,,,
