entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
34606927,2015-10-01,2016-09-30,ID_7,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,-5000.0,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,-5000.0,-5000.0,-5000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,,,,,,,,,,
34606927,2015-10-01,2016-09-30,ID_9,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,5000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,,,,,,,,,,
34606927,2016-09-30,2016-09-30,ID_6,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,0.0,80000.0,-19525.0,0.0,19525.0,-99525.0,19525.0,150.0,19375.0,
34606927,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,-2475.0,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,-2475.0,-2475.0,-2475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,,,,,,,,,,
34606927,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,,,,,,,,,,
34606927,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,,,,,,,,,,
34606927,2016-10-01,2017-09-30,ID_3,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,,,,,,,,,,Bente BrÃ¼nner
34606927,2016-10-01,2017-09-30,ID_4,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,,,,,,,,,,
34606927,2016-10-01,2017-09-30,ID_8,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,2475.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,,,,,,,,,,
34606927,2017-09-30,2017-09-30,ID_5,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2JmL2ZiL2I5LzZmNzQtNDJiNS05ODQ5LWZlNzk0ZTdjYzAzMw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2NjLzdlLzAwLzdlYzYtNDk0Mi1iNzFhLTI2MzU5NDc1ZTYwNw.xml,true,"Odense M, 5230",GoldschmidtsvÃ¦nget 6,Til den daglige ledelse i BENTIM HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,2012-07-01,2018-02-26,,38035991.0,34606927.0,38035991.0,mne5588,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Andresen,Bente BrÃ¼nner,"4audit DK, Godkendt Revisionsanpartsselskab",BENTIM HOLDING ApS,4audit,Hellerup,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2017-09-30,2016-10-01,false,2018-02-26,Odense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25174828,indberetninger-20180424,2.5124211,34606927.0,,2018-04-04T06:15:21.201Z,2018-03-13T16:43:36.726Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-69-DX,2018-03-13T16:43:36.987Z,0.0,80000.0,-22000.0,0.0,22000.0,-102000.0,22000.0,15750.0,6250.0,
