entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
34606927,2016-10-01,2017-09-30,ID_6,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,,,,,,,,,,,,,,,,,
34606927,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,-2475.0,0.0,-2475.0,-2475.0,-2475.0,,,,,,,,,,,,
34606927,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,,,-2475.0,,,,,,,,,,,,,,
34606927,2017-09-30,2017-09-30,ID_4,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,,,,,,0.0,80000.0,-22000.0,0.0,22000.0,0.0,-102000.0,22000.0,15750.0,0.0,6250.0,
34606927,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,,,,,,,,,,,,,,,,,Bente BrÃ¼nner
34606927,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,,,,,,,,,,,,,,,,,
34606927,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,-11875.0,218.0,-12093.0,-12093.0,-11875.0,,,,,,,,,,,,
34606927,2017-10-01,2018-09-30,ID_5,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,,,,,,,,,,,,,,,,,
34606927,2017-10-01,2018-09-30,ID_8,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,,,-12093.0,,,,,,,,,,,,,,
34606927,2018-09-30,2018-09-30,ID_3,,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA3LzM1Lzg1L2I0MDktNDI0ZS1iYzk3LWQwNDJmYTMyODRlYw.pdf,http://regnskaber.virk.dk/72960643/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzNmLzMwLzdjLzU3ZjItNDZlNS1iOTMxLWI4MThkYTFhOGZjOA.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-15,2019-03-15,2012-07-01,2019-03-15,34606927.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for BENTIM HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bente BrÃ¼nner,BENTIM HOLDING ApS,4audit,Hellerup,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"157, Gentofte",2018-09-30,2017-10-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26906418,indberetninger-20180424,2.5122378,34606927.0,AWnNqlO4RYGX6_YTGXsL,2019-03-30T08:15:42.030Z,2019-03-30T08:14:44.575Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AV-22-RC,2019-03-30T08:14:45.067Z,,,,,,0.0,80000.0,-34093.0,0.0,34093.0,5218.0,-114093.0,34093.0,15750.0,6875.0,6250.0,
