entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
31329973,2015-07-01,2016-06-30,ID_10,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,62446.0,-26680.0,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,6364.0,2.0,KÃ¸benhavn,2015-07-01,2016-06-30,-95488.0,-95488.0,-89126.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31329973,2015-07-01,2016-06-30,ID_12,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,,,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,,,KÃ¸benhavn,2015-07-01,2016-06-30,95488.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31329973,2016-06-30,2016-06-30,ID_8,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,,,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,132720.0,8807.0,63640.0,125999.0,20332.0,45000.0,60000.0,-2266789.0,3747.0,63640.0,132720.0,2399509.0,45000.0,112387.0,127579.0,11525.0,3747.0,-2392788.0,2399509.0,1961430.0,11525.0,250499.0,0.0,,,,
31329973,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,,,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31329973,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,,,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,,,,,,,,,,,,,,,,,,,,,,,,Else Guldager Christensen,Bestyrelsesmedlem/DirektÃ¸r,,
31329973,2016-07-01,2017-06-30,ID_11,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,,,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,,,KÃ¸benhavn,2015-07-01,2016-06-30,-46561.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31329973,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,,,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,,,,,,,,,,,,,,,,,,,,,,,,Henrik Knutzon,Bestyrelsesmedlem/DirektÃ¸r,,
31329973,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,,,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,,,,,,,,,,,,,,,,,,,,,,,,,,Else Guldager Christensen,Bestyrelsesmedlem/DirektÃ¸r
31329973,2016-07-01,2017-06-30,ID_4,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,,,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31329973,2016-07-01,2017-06-30,ID_5,,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzE5LzQ1L2IzLzAyNWUtNGNjMC1iMjc5LTVmOTE2MjYzYzM2Mw.pdf,http://regnskaber.virk.dk/37992313/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzU5L2MyLzNjLzlhNjktNDkzMy1iNDkwLWQwNTAxZTU2YTZiNw.xml,true,"Frederiksberg C, 1958","Rolighedsvej 6, 5.",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-06,2017-12-06,2008-02-15,2017-12-06,,,31329973.0,35839437.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Sundhedsplejersken.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Knutzon,Sundhedsplejersken.dk ApS,Contar Regnskab ApS,,,KÃ¸benhavn,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2017-06-30,2016-07-01,false,Ingen bistand,urn:ofk:oid:24827306,indberetninger-20180424,2.5118417999999996,31329973.0,,2018-03-28T03:00:11.619Z,2017-12-12T11:59:34.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-68-MM,2017-12-12T11:59:34.340Z,,,,,,,,,,,,,,,,,,,,,,,,,,Vibeke Irene Samberg,Bestyrelsesmedlem
