entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesDividendsFromAssociates,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
31420660,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,0.0,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",4299916.0,0.0,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,18.0,63972.0,7372.0,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,4354486.0,4371242.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,16756.0,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,,,,,,,,,,,,,,,,,,,,,,,,,
31420660,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,,,,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,-100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,,,,,,,,,,,,,,,,,,,,,,,,,
31420660,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,,,,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,-2897315.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,,,,,,,,,,,,,,,,,,,,,,,,,
31420660,2014-07-01,2015-06-30,ID_8,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,,,,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,-1357171.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,,,,,,,,,,,,,,,,,,,,,,,,,
31420660,2015-06-30,2015-06-30,ID_10,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,,,,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,14118812.0,760.0,126000.0,2876035.0,13804045.0,14118812.0,314767.0,11242777.0,10903605.0,339172.0,11242777.0,0.0,154010.0,1698.0,100000.0,5503223.0,8174822.0,314767.0,2875275.0,300000.0,255000.0,2089782.0,228795.0,60757.0,
31420660,2015-07-01,2016-06-30,ID_0,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,-5532.0,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",1989069.0,266234.0,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,93471.0,29049.0,0.0,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,2142185.0,2185349.0,-5532.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,43164.0,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,,,,,,,,,,,,,,,,,,,,,,,,,
31420660,2015-07-01,2016-06-30,ID_1,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,,,,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Eriksen
31420660,2015-07-01,2016-06-30,ID_11,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,,,,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,,,,,,,,,,,,,,,,,,,,,,,,,
31420660,2015-07-01,2016-06-30,ID_3,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,,,,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,-100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,,,,,,,,,,,,,,,,,,,,,,,,,
31420660,2015-07-01,2016-06-30,ID_5,,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzNiLzUxLzdmLzFkZTQtNDQ2ZC1iNjc4LWE1ODdiMjgwNzk2NQ.pdf,http://regnskaber.virk.dk/06602413/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzk3LzE2L2MyLzc3ZDAtNGUwMi1hYTUwLTdiOTZmZDVmZGVjOQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i TE Invest af 13/2 2008 ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-11-23,2016-11-23,,31420660.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for TE Invest af 13/2 2008 ApS.,"Vi har revideret Ã¥rsregnskabet for TE Invest af 13/2 2008 ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,,Ãrsrapport,Anders Christiansen,TE Invest af 13/2 2008 ApS,AC Revision ApS,,,,"Nakskov, den 23. november 2016",2014-07-01,2015-06-30,5480378.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-23,Nakskov,,54931080.0,RevisionspÃ¥tegning,urn:ofk:oid:23187315,indberetninger-20180424,2.5118406,31420660.0,,2018-03-28T23:18:11.713Z,2016-11-23T20:09:43.033Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-45-UZ,2016-11-23T20:09:43.148Z,,,,,,,,,,,,,,,,,,,,,,,,,
