entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
36076062,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,156401.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",1057985.0,1781427.0,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,55067.0,12.0,Hjallerup,2016-07-01,2017-06-30,399369.0,511986.0,567041.0,2018-06-30,2017-07-01,false,false,112617.0,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
36076062,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,,,Hjallerup,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,false,false,,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
36076062,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,,,Hjallerup,2016-07-01,2017-06-30,399369.0,,,2018-06-30,2017-07-01,false,false,,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
36076062,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,,,Hjallerup,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,1765850.0,645081.0,50000.0,1145127.0,388724.0,557890.0,62833.0,62833.0,391847.0,1765850.0,1377126.0,391847.0,620723.0,2.0,588327.0,2200.0,557890.0,0.0,0.0,338724.0,1377126.0,672193.0,108199.0,0.0,97856.0,18750.0,105999.0
36076062,2017-07-01,2017-07-01,c10,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,,,Hjallerup,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,,,,,338724.0,,,,,,,,,,,,,,,,,,,,,,
36076062,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,,,Hjallerup,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,,,,,388724.0,,,,,,,,,,,,,,,,,,,,,,
36076062,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,,,Hjallerup,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,
36076062,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,149319.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",1356474.0,2067002.0,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,23457.0,9350.0,Hjallerup,2016-07-01,2017-06-30,425648.0,547102.0,561209.0,2018-06-30,2017-07-01,false,false,121454.0,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
36076062,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,,,Hjallerup,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
36076062,2017-07-01,2018-06-30,c12,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdlL2Y2LzE1Lzc2ZjUtNGY1Mi05Mzg4LWM0NWE2YjdhNTk4ZA.xhtml,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2UwLzJjLzU1L2U5Y2YtNGVmYS04YTY2LTY0ZmU2NjI1MjljMA.pdf,http://regnskaber.virk.dk/26067063/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFhL2QzLzAwLzJiOTctNGQ3NS05NTUzLWYzMWFjOGRlZGNmZA.xml,true,Hjallerup,9320.0,16 B,GÃ¸rtlervej,9320 Hjallerup,NÃ¸rrehaven 2,Regnskabsklasse B,2018-10-30,2018-11-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomheden har ikke afgivet pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,,36076062.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Thomas Landberg Jensen,Thomas Landberg Jensen,Jutlander Bank,THOMAS LANDBERG ApS,NÃ¸rhave regnskab,,,Hjallerup,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,false,false,,28282838.0,false,false,Ingen bistand,urn:ofk:oid:26295692,indberetninger-20180424,2.59278,36076062.0,AWcMZBev5OzuYdPkGMN0,2018-11-13T09:25:59.669Z,2018-11-13T09:25:43.486Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DG-50-GT,2018-11-13T09:25:43.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
