entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseOfCapital,NameAndSurnameOfMemberOfSupervisoryBoard
35633731,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,0.0,971414.0,Statsautoriseret revisor,857974.0,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,858000.0,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,-858000.0,26.0,Skagen,2015-01-01,2015-12-31,0.0,0.0,857974.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,0.0,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,,,,,,,,,,,,,,,,,,,,,,,,
35633731,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,,971414.0,Statsautoriseret revisor,,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,,,,,,,,,,,,,,,,,,,,,,,,
35633731,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,,971414.0,Statsautoriseret revisor,,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,120720730.0,277999.0,80000.0,80000.0,101052668.0,120720730.0,120640730.0,21450000.0,21450000.0,101052668.0,1.0,40000.0,19390063.0,101052668.0,0.0,99190730.0,99150730.0,19390063.0,,,,,,
35633731,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,,971414.0,Statsautoriseret revisor,,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,,,,80000.0,,,,,,,,,,,,,,,,,,,,
35633731,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,,971414.0,Statsautoriseret revisor,,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,,,,0.0,,,,,,,,,,,,,,,,,,,,
35633731,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,,971414.0,Statsautoriseret revisor,,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,,,,,,,,,,,,,,,,,,,174296.0,101226964.0,,,,
35633731,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,-971414.0,971414.0,Statsautoriseret revisor,1829281.0,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,858000.0,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,-858000.0,133.0,Skagen,2015-01-01,2015-12-31,0.0,0.0,857867.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,0.0,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,
35633731,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,,971414.0,Statsautoriseret revisor,,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,,,,,,,,,,,,,,,,,,,,,,,,
35633731,2016-01-01,2016-12-31,c227,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,,971414.0,Statsautoriseret revisor,,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,,,,,,,,,,,,,,,,,,,,,,,20000.0,
35633731,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzgxL2M1LzdiL2UwYmEtNGRjMC1hNTljLTcwNzgzODVkZDI4Zg.pdf,http://regnskaber.virk.dk/13733653/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2E2Lzc0L2JkLzVhYWUtNDUzZC1iMmU0LWUyOWIyZTI4OGMyMw.xml,true,8981304.0,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,36.0,Sct. Laurentii Vej,Frederikshavn,9900.0,7.0,Havnepladsen,9990 Skagen,BrÃ¸ndumsvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejeren i Skagens Museums Ejendomsselskab ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-04-18,2014-01-03,2017-04-18,,971414.0,Statsautoriseret revisor,,20222670.0,35633731.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Skagens Museums Ejendomsselskab ApS.,Ãrsrapport,,21450000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Hans JÃ¸rgen Kaptain,Lisette Vind Ebbesen,Spar Nord Bank A/S,HjulmandKaptain,Skagens Museums Ejendomsselskab ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,3.0,2016-01-01,false,2017-04-18,Skagen,,Formand,urn:ofk:oid:23733822,indberetninger-20180424,2.50956,35633731.0,,2018-03-27T14:00:48.316Z,2017-04-19T06:49:44.178Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-44-AE,2017-04-19T06:49:44.370Z,,,,,,,,,,,,,,,,,,,,,,,79980000.0,
