entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables
28319827,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,,,,,,,,,,,,,,,,,
28319827,2014-01-01,2014-01-01,c741,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,-2037.0,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,,,,,,,,,,,,,,,,,
28319827,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,3191.0,,,,,,,,,,,,,,,,
28319827,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,3191.0,-625.0,0.0,4858.0,4233.0,-625.0,1042.0,,,,,,,,,,
28319827,2014-01-01,2014-12-31,c742,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,3191.0,,,,,,,,,,,,,,,,
28319827,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,126154.0,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,,,,,,,,126326.0,125000.0,126326.0,126326.0,172.0,1154.0,172.0,126326.0,126326.0,172.0
28319827,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,,,,,,,,,,,,,,,,,
28319827,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,1154.0,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,,,,,,,,,,,,,,,,,
28319827,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,,,,,,,,,,,,,,,,,
28319827,2015-01-01,2015-01-01,c199,,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2E4L2RkLzVhL2QwOTUtNDljZS04OWYxLTg4NTdlMWM4NmE0NQ.pdf,http://regnskaber.virk.dk/72891382/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY3LzcyLzY5Lzc0NjEtNDg4OC1hOGM3LTA2ZTlhNzI4NTJiNQ.xml,HillerÃ¸d,3400.0,ApS,c/o SH Estate,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-16,2016-05-16,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,1154.0,28319827.0,16170445.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Komplementarselskabet Halmstad Stenalyckan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Sigurd Hundrup,Sigurd Hundrup,Komplementarselskabet Halmstad Stenalyckan ApS,"Martinsen Aarhus, Statsautoriseret Revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-05-16,Risskov,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22441627,indberetninger-20180424,2.5124327999999996,28319827.0,,2018-03-29T02:57:48.391Z,2016-05-25T14:02:09.553Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-SK,2016-05-25T14:02:09.686Z,,,,,,,,,,,,,,,,,
