entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ProposedDividendRecognisedInEquity,RetainedEarnings
37391824,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,162112.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,165097.0,165097.0,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,,,,,,,,,,,
37391824,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,103400.0,,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,,,,,,,,,,,
37391824,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,61697.0,,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,,,,,,,,,,,
37391824,2017-06-30,2017-06-30,c9,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,,,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,950187.0,325274.0,50000.0,325274.0,950187.0,950187.0,624913.0,624913.0,624913.0,103400.0,796787.0
37391824,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,250822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,250822.0,250822.0,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,,,,,,,,,,,
37391824,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,,,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,,,,,,,,,,,
37391824,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,,,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,,,,,,,,,,,
37391824,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,105800.0,,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,,,,,,,,,,,
37391824,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,145022.0,,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,,,,,,,,,,,
37391824,2018-06-30,2018-06-30,c8,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FjLzBmL2E3L2NkMTItNGM4NS05MzA0LTAzYTY0N2U3YzRmMA.xhtml,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzc5LzA3LzVhLzg1ZDQtNDZlOS04ODM0LWZhYjE1MGYxNWY5NA.pdf,http://regnskaber.virk.dk/42819373/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzA4LzA0LzM1LzFjZmItNDQ5NC1iYmYzLTc1ZDlmYzhmN2Y2Yg.xml,true,Danmark,DK,Grenaa,8500.0,15-17,Torvet,Grenaa,8500.0,"1, 1",FÃ¦rgevej,8500.0,"Faergevej, 1, 1. tv",Regnskabsklasse B,2018-10-01,2018-10-01,jens@mercatus.dk,-2985.0,2985.0,37391824.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Jens Sandberg Nikolajsen,Danske Bank,Jens Sandberg Nikolajsen Holding ApS,Jens Sandberg Nikolajsen,Grenaa,2016-07-01,2017-06-30,,,2985.0,2018-06-30,2017-07-01,false,false,0.0,false,false,DirektÃ¸r,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26162277,indberetninger-20180424,2.5955422,37391824.0,AWYv2yrP5OzuYdPkEys2,2018-10-01T13:40:15.806Z,2018-10-01T13:39:43.612Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-59-HW,2018-10-01T13:39:43.888Z,1097609.0,571874.0,50000.0,571874.0,1097609.0,1097609.0,525735.0,525735.0,525735.0,105800.0,941809.0
