entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings
35520724,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,356285.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,356285.0,356285.0,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,,,,,,,,
35520724,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,356285.0,,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,,,,,,,,
35520724,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,881334.0,80000.0,881334.0,881334.0,881334.0,881334.0,881334.0,801334.0
35520724,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,,,80000.0,,,,,
35520724,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,,,801334.0,,,,,
35520724,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,,,881334.0,,,,,
35520724,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,410579.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,410579.0,410579.0,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,,,,,,,,
35520724,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,,,,,,,,
35520724,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,410579.0,,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,,,,,,,,
35520724,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdkLzc5LzQxLzc3YWItNDUyYS04NDI5LWJkODljNjFkN2QyMA.xhtml,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzlkLzQ3LzcyLzEyZGEtNDM3Ny1iNTA0LTk0Y2RmZWQwMTk5YQ.pdf,http://regnskaber.virk.dk/42702553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzViLzI4LzRlLzNjM2ItNDIzMi04YjJhLTUzMzYwZTBhOGFlYw.xml,true,RÃ¸dovre,2610.0,"335, 1 th",RÃ¸dovrevej,3500 VÃ¦rlÃ¸se,Stormly 38,Regnskabsklasse B,2018-05-30,2018-05-30,35520724.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Maina,Martin Maina,MAINA HOLDING ApS,Steffen Hussing,RÃ¸dovre,2016-01-01,2016-12-31,410579.0,,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:25732675,indberetninger-20180424,2.5927935,35520724.0,AWPUsfIB0wkEsASktdyJ,2018-06-06T10:44:29.038Z,2018-06-06T10:43:40.384Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-23-XL,2018-06-06T10:43:40.593Z,,,,,,,,
