entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsOfTaxExpense,CashAndCashEquivalents,CashAndCashEquivalentsConcerningCashflowStatement,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,IdentificationNumberCvrOfReportingEntity,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NetIncreaseDecreaseInCashAndCashEquivalents,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProceedsFromLongtermLiabilitiesClassifiedAsFinancingActivities,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermTaxReceivables,ShorttermTradeReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
66048519,2012-10-01,2012-10-01,c12,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,104758.0,104758.0,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2012-10-01,2013-09-30,c2,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,,,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,0.0,0.0,106426.0,98074.0,98074.0,0.0,0.0,0.0,0.0,85637.0,98074.0,98074.0,204500.0,12437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2012-10-01,2013-09-30,c4,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,,,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2012-10-01,2013-09-30,c6,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,,,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2012-10-01,2013-09-30,c8,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,,,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,,,,,,,,,,85637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2013-09-30,2013-09-30,c10,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,202683.0,202683.0,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,,,,,,,,,,,,,,,284538.0,200000.0,284538.0,268678.0,0.0,0.0,0.0,50000.0,0.0,284538.0,15860.0,0.0,0.0,0.0,12225.0,12225.0,50000.0,0.0,0.0,3635.0,31855.0,0.0,0.0,0.0,0.0,0.0,68678.0,3635.0,31855.0
66048519,2013-10-01,2014-09-30,c0,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,,,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,16000.0,0.0,66807.0,170943.0,186943.0,0.0,0.0,0.0,0.0,128208.0,170943.0,170943.0,253750.0,42735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2013-10-01,2014-09-30,c1,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,,,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2013-10-01,2014-09-30,c3,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,,,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2013-10-01,2014-09-30,c5,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8vcGRmcy82NjA0ODUxOTtBcFM0Mzc3MTsyMDEzMTAwMTsyMDE0MDkzMDtSO1I.pdf,http://regnskaber.virk.dk/91584066/Y3ZyLmRrOi8veGJybHMvWC1FNEEzMDJERS0yMDE1MDMwMV8xMTE2MjZfOTA3.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,Oventoften 8,12437.0,,,97925.0,97925.0,0.0,0.0,97925.0,Regnskabsklasse B,2015-02-19,2015-02-27,11875.0,12024.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",66048519.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,97925.0,Horsens,2012-10-01,2013-09-30,0.0,0.0,2014-09-30,2013-10-01,18324.0,0.0,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:19679528,indberetninger-20180424,2.5124211,66048519.0,,2018-03-30T14:05:46.702Z,2015-03-01T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.746,2015-03-01T23:00:00.000Z,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
