entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermTradeReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
66048519,2013-10-01,2014-09-30,c2,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,16000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",0.0,66807.0,186943.0,66048519.0,0.0,0.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,0.0,0.0,2013-10-01,2014-09-30,128208.0,170943.0,170943.0,45000.0,2015-09-30,2014-10-01,253750.0,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,42735.0,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2013-10-01,2014-09-30,c4,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,,66048519.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,,,2013-10-01,2014-09-30,0.0,,,45000.0,2015-09-30,2014-10-01,,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2013-10-01,2014-09-30,c6,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,,66048519.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,,,2013-10-01,2014-09-30,0.0,,,45000.0,2015-09-30,2014-10-01,,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2013-10-01,2014-09-30,c8,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,,66048519.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,,,2013-10-01,2014-09-30,128208.0,,,45000.0,2015-09-30,2014-10-01,,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2014-09-30,2014-09-30,c10,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,,66048519.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,,,2013-10-01,2014-09-30,,,,45000.0,2015-09-30,2014-10-01,,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,457846.0,293713.0,200000.0,393846.0,396886.0,64000.0,0.0,0.0,50000.0,0.0,457846.0,59682.0,0.0,0.0,0.0,53682.0,53682.0,50000.0,64000.0,0.0,6000.0,31809.0,0.0,64000.0,1278.0,1278.0,0.0,196886.0,6000.0,50133.0,18324.0
66048519,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,16000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",0.0,136619.0,2814.0,66048519.0,0.0,0.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,6469.0,0.0,2013-10-01,2014-09-30,-16861.0,-19655.0,-13186.0,45000.0,2015-09-30,2014-10-01,139433.0,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,-2794.0,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,,66048519.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,,,2013-10-01,2014-09-30,,,,45000.0,2015-09-30,2014-10-01,,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,,66048519.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,,,2013-10-01,2014-09-30,45000.0,,,45000.0,2015-09-30,2014-10-01,,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,,66048519.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,,,2013-10-01,2014-09-30,-61861.0,,,45000.0,2015-09-30,2014-10-01,,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66048519,2015-09-30,2015-09-30,c9,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2FhL2RjLzdhL2E2MjItNGFmOS1iZTZmLTU3MDFlYmExNmViOQ.xhtml,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzEwLzc4L2ZjLzMzNTgtNDY3Zi05OGM3LWJhNzk5ZDI3NDZmYQ.pdf,http://regnskaber.virk.dk/91584066/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzNmLzY3LzQ1L2Y5YWYtNDMzYy1hNWRmLTA3NjJkYzQ5NTE3Nw.xml,Horsens,8700.0,4.0,Svanes Plads,Horsens,8700.0,28.0,Vinten Skovvej,8751 Gedved,"Oventoften 8,","Regnskabsklasse B, mikrovirksomhed",2016-02-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen.</p>",,,,66048519.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Grethe JÃ¸rgensen,Steen Lauge Jensen,Nykredit Bank A/S,S.L.J. CONSULTING ApS,Grethe JÃ¸rgensen,,,2013-10-01,2014-09-30,,,,45000.0,2015-09-30,2014-10-01,,100000.0,Selskabet har fravalgt revision for det kommende Ã¥r.,,76273383.0,false,Ingen bistand,urn:ofk:oid:22023036,indberetninger-20180424,2.5926297000000003,66048519.0,,2018-03-28T22:04:27.796Z,2016-02-25T08:42:45.678Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-90-AC,2016-02-25T08:42:45.866Z,430740.0,181513.0,200000.0,382740.0,380025.0,48000.0,0.0,0.0,50000.0,0.0,430740.0,52231.0,0.0,0.0,0.0,40457.0,40457.0,50000.0,48000.0,0.0,11774.0,39795.0,0.0,48000.0,-1516.0,-1516.0,0.0,135025.0,11774.0,151227.0,11432.0
