entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,NameOfAuditFirm,TypeOfAuditorAssistance
31944309,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,-6105.0,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,85712.0,Odense,2016-07-01,2017-06-30,-91817.0,-91817.0,-6105.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,0.0,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,,,,,,,,,,,,
31944309,2016-07-01,2017-06-30,c195,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2016-07-01,2017-06-30,-91817.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,,,,,,,,,,,,
31944309,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,0.0,125000.0,-1216026.0,0.0,1216026.0,1051817.0,1051817.0,164209.0,-1341026.0,164209.0,,
31944309,2017-07-01,2017-07-01,c226,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,,,125000.0,,,,,,,,,
31944309,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,,,-1341026.0,,,,,,,,,
31944309,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,-45.0,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,70054.0,Odense,2016-07-01,2017-06-30,-70099.0,-70099.0,-45.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,0.0,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
31944309,2017-07-01,2018-06-30,c194,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2016-07-01,2017-06-30,-70099.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,,,,,,,,,,,,
31944309,2017-07-01,2018-06-30,c254,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2016-07-01,2017-06-30,-70099.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,,,,,,,,,,,,
31944309,2017-07-01,2018-06-30,c305,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
31944309,2017-07-01,2018-06-30,c637,,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2M5L2U5L2U4LzQxY2YtNDk3Yi04NjU3LTVkNjQwNDc1NjVlNw.pdf,http://regnskaber.virk.dk/90344913/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzZhLzJmLzJjL2NjOTMtNDBjYi1iZDY1LWJiYmM2ZjVlYjE4MQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5220 Odense SÃ,BlangstedgÃ¥rdsvej 1,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i RKGC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-02,2009-01-01,2018-11-02,Statsautoriseret revisor,Ingen.,,20222670.0,31944309.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for RKGC Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Ronni Kim Gothard Christiansen,Ronni Kim Gothard Christiansen,RKGC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Odense,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-06-30,2017-07-01,true,2018-11-02,Odense,,Grundlag for afkrÃ¦ftende konklusion,AfkrÃ¦ftende konklusion,urn:ofk:oid:26270620,indberetninger-20180424,2.5117192000000004,31944309.0,AWbn2HQ75OzuYdPkF_s6,2018-11-06T07:07:19.232Z,2018-11-06T07:06:49.325Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DJ-96-AG,2018-11-06T07:06:49.492Z,,,,,,,,,,,,
