entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,ExtraordinaryDividendPaid,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossRelatedToInvestments,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CostOfSales,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,ExchangeRateAdjustmentsOtherFinanceIncome,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,Revenue,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,AdditionsToInvestments,DisposalsOfInvestments,ReversalsOfRevaluationOfDisposedInvestments,DecreaseOfCapital,RelatedEntityLegalForm,RelatedEntityName,NameAndSurnameOfMemberOfExecutiveBoard,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
27924778,2014-01-01,2014-12-31,c177,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",5000000.0,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27924778,2014-01-01,2014-12-31,c183,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",12935720.0,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27924778,2014-01-01,2014-12-31,c195,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",-560686.0,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27924778,2014-01-01,2014-12-31,c4,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",17375034.0,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,-178176.0,2705596.0,15.0,34241509.0,1117347.0,2989071.0,283475.0,4962898.0,939829.0,2644853.0,14200258.0,231892.0,31174.0,10795.0,13065.0,302014.0,4115657.0,1182516.0,2689092.0,294484.0,18314205.0,48916506.0,22800.0,939171.0,4343600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27924778,2014-12-31,2014-12-31,c5,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,8533934.0,39057507.0,13075709.0,147967.0,15330650.0,269420.0,22112709.0,681522.0,8533934.0,39057507.0,14939373.0,14511401.0,14380258.0,23726857.0,131143.0,7643237.0,357455.0,681522.0,2005425.0,2005425.0,12935720.0,9029022.0,650.0,14939373.0,4366056.0,2254941.0,146433.0,1183136.0,2929430.0,298497.0,,,,,,,,,,,,,,
27924778,2015-01-01,2015-01-01,c136,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7923542.0,16457476.0,,,,,,,,,,,,
27924778,2015-01-01,2015-01-01,c211,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131143.0,,,,,,,,,,,
27924778,2015-01-01,2015-01-01,c235,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587873.0,1269395.0,,,,,,,,,
27924778,2015-01-01,2015-01-01,c261,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444538.0,,,12935720.0,,,,,,,,
27924778,2015-01-01,2015-01-01,c312,,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzk0LzA0L2FhLzc5YzMtNDJmZC05OGM1LWMxMjBkYmFhMTZmMg.pdf,http://regnskaber.virk.dk/87742972/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzk1L2MzLzc2L2IxNzgtNDhhYS1iMmE2LTQyMzNmNGRlNzIwNA.xml,4186309.0,425161.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,VallensbÃ¦k Strand,2665.0,110.0,Strandesplanaden,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2004-07-01,2016-06-03,statsaut. revisor,15000000.0,20000000.0,46154536.0,www.satcom1.com,27924778.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Karina BergstrÃ¸m Larsen,Nordea,Bech-Bruun,Satcom1 ApS,Ernst & Young Godkendt Revisionspartnerselskab,"VallensbÃ¦k, den",,23280442.0,VallensbÃ¦k,2015-12-31,2015-01-01,2016-06-03,"KÃ¸benhavn, den",46154546.0,RevisionspÃ¥tegning,urn:ofk:oid:22634885,indberetninger-20180424,2.3611937000000003,27924778.0,,2018-03-29T02:08:59.054Z,2016-06-08T07:20:17.760Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-51-YN,2016-06-08T07:20:18.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
