entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
27295363,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,4923.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,49632.0,2017-04-10,2014-01-03,2017-04-18,-32354.0,41677.0,Registreret revisor,Ingen.,-101200.0,-885247.0,1150355.0,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,16314.0,-1701.0,Outrup,81655.0,2015-01-01,2015-12-31,176498.0,231053.0,232754.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,13366.0,-54555.0,773912.0,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
27295363,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-10,2014-01-03,2017-04-18,,41677.0,Registreret revisor,Ingen.,-101200.0,,,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Outrup,,2015-01-01,2015-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,,,,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
27295363,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-10,2014-01-03,2017-04-18,,41677.0,Registreret revisor,Ingen.,-101200.0,,,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Outrup,,2015-01-01,2015-12-31,75298.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,,,,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
27295363,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-10,2014-01-03,2017-04-18,,41677.0,Registreret revisor,Ingen.,-101200.0,,,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Outrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,,,,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,487603.0,272955.0,50000.0,287057.0,164375.0,22458.0,487603.0,193009.0,164375.0,3.0,140096.0,164375.0,101200.0,7537.0,7537.0,22458.0,135857.0,193009.0,27815.0,49632.0,0.0,3281.0,27815.0,,,,
27295363,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-10,2014-01-03,2017-04-18,,41677.0,Registreret revisor,Ingen.,-101200.0,,,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Outrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,,,,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,
27295363,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-10,2014-01-03,2017-04-18,,41677.0,Registreret revisor,Ingen.,-101200.0,,,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Outrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,,,,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,,,,135857.0,,,,,,,,,,,,,,,,,,,,,,,
27295363,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-10,2014-01-03,2017-04-18,,41677.0,Registreret revisor,Ingen.,-101200.0,,,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Outrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,,,,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,,,,101200.0,,,,,,,,,,,,,,,,,,,,,,,
27295363,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-10,2014-01-03,2017-04-18,,41677.0,Registreret revisor,Ingen.,-101200.0,,,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Outrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,,,,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,,,,,,,,,,,,,,,,,,,,,,,,21820.0,186195.0,,
27295363,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,2016.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2017-04-10,2014-01-03,2017-04-18,-71679.0,41677.0,Registreret revisor,Ingen.,-101200.0,-1217461.0,1298370.0,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,27471.0,-1938.0,Outrup,131135.0,2015-01-01,2015-12-31,5276.0,7292.0,9230.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,47462.0,-2016.0,1011393.0,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
27295363,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzA1L2Y0Lzg2LzEwZjctNDMwOC05ZjY3LWY3NjhjZmUyYmU5Mw.pdf,http://regnskaber.virk.dk/36359272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzJlL2JiLzNkLzAxZDQtNGZhNC1iZGNjLThjYWEwM2VlYWQ3OA.xml,true,129542.0,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,1.0,LerpÃ¸tvej,6855 Outrup,IdrÃ¦tsvÃ¦nget 3,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i TÃ¦kkemand Peter Berg ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-10,2014-01-03,2017-04-18,,41677.0,Registreret revisor,Ingen.,-101200.0,,,20222670.0,27295363.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for TÃ¦kkemand Peter Berg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Peter Berg,Peter Berg,Jyske Bank,TÃ¦kkemand Peter Berg ApS,BDO Statsautoriseret revisionsaktieselskab,,,Outrup,,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-10,Varde,,,,urn:ofk:oid:23735700,indberetninger-20180424,2.512258,27295363.0,,2018-03-27T14:09:45.867Z,2017-04-19T10:04:48.091Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-46-JV,2017-04-19T10:04:48.207Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
