entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherReserves,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26087961,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,20029.0,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",0.0,55205.0,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,2516.0,2516.0,35176.0,2016-06-30,2015-07-01,32660.0,false,false,2016-12-07,VeksÃ¸,0.0,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,,,,,,,,,,,,,,,,,,,,
26087961,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",,,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,,false,false,2016-12-07,VeksÃ¸,,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,,,,,,,,,,,,,,,,,,,,
26087961,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",,,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,2516.0,,,2016-06-30,2015-07-01,,false,false,2016-12-07,VeksÃ¸,,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,,,,,,,,,,,,,,,,,,,,
26087961,2015-06-30,2015-06-30,c9,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",,,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-12-07,VeksÃ¸,,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,1452643.0,2735.0,125000.0,2735.0,-572459.0,1449908.0,1452643.0,2025102.0,1683670.0,1683670.0,1449908.0,2000.0,1449908.0,-697459.0,0.0,915.0,341432.0,338517.0,,
26087961,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,20029.0,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",80116.0,55206.0,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,86104.0,86104.0,35177.0,2016-06-30,2015-07-01,29189.0,false,false,2016-12-07,VeksÃ¸,0.0,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,,,,,,,,,,,,,,,,,,,,
26087961,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",,,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-12-07,VeksÃ¸,,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,,,,,,,,,,,,,,,,,,,10632684.0,REVISION 1-2-3 ApS
26087961,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",,,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-12-07,VeksÃ¸,,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,,,,,,,,,,,,,,,,,,,,
26087961,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",,,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,80116.0,,,2016-06-30,2015-07-01,,false,false,2016-12-07,VeksÃ¸,,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,,,,,,,,,,,,,,,,,,,,
26087961,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",,,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,5988.0,,,2016-06-30,2015-07-01,,false,false,2016-12-07,VeksÃ¸,,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,,,,,,,,,,,,,,,,,,,,
26087961,2016-06-30,2016-06-30,c8,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzRjL2NmL2JhL2I1LzM0NDYtNGYzMS1iNzg4LWEzM2Y0MGNhOWNlMg.xhtml,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzhjLzVmLzEyLzg5MGItNDIyYi1iYzhmLTcxM2NkNjk5ZWQ3ZQ.pdf,http://regnskaber.virk.dk/16978062/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzViLzc1L2Y0L2M5MDctNDQ0Zi05YTUzLTZkODllYTU5M2Q5Yg.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Gilleleje,3250.0,24.0,Overdrevsvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i CCK ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-07,2016-12-15,,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser der ikke fremgÃ¥r af regnskabet</p>",,,26087961.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Lars Frydendal,Lars Frydendal,CCK ApS,Revision 1-2-3 ApS,80116.0,Gilleleje,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-12-07,VeksÃ¸,,43993919.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23307916,indberetninger-20180424,2.595549,26087961.0,,2018-03-29T08:31:57.904Z,2016-12-15T21:01:59.144Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-KE,2016-12-15T21:01:59.338Z,1509995.0,0.0,125000.0,0.0,-486355.0,1509995.0,1509995.0,1996350.0,1643785.0,1643785.0,1509995.0,2000.0,1509995.0,-691471.0,203.0,923.0,352565.0,349439.0,,
