entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherTaxExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,RevaluationReserve,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables
30555287,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",-5500.0,12697791.0,30555287.0,381896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,368.0,9423.0,346048.0,-5254.0,Kgs. Lyngby,2014-01-01,2014-12-31,736067.0,731499.0,-5500.0,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",686.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,,,,,,,,,,,,,,,,,,,,
30555287,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,12697791.0,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,Kgs. Lyngby,2014-01-01,2014-12-31,49900.0,,,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,,,,,,,,,,,,,,,,,,,,
30555287,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,12697791.0,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,Kgs. Lyngby,2014-01-01,2014-12-31,381896.0,,,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,,,,,,,,,,,,,,,,,,,,
30555287,2014-01-01,2014-12-31,c9,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,12697791.0,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,Kgs. Lyngby,2014-01-01,2014-12-31,304271.0,,,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,,,,,,,,,,,,,,,,,,,,
30555287,2014-12-31,2014-12-31,c11,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,12697791.0,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,Kgs. Lyngby,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,3936998.0,885653.0,125000.0,1076783.0,3931998.0,3936998.0,5000.0,2860215.0,2860215.0,2860215.0,0.0,49900.0,3117388.0,639710.0,0.0,5000.0,191130.0,166744.0,24386.0,5000.0
30555287,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",-11038.0,12697791.0,30555287.0,-478069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,162384.0,14967.0,727944.0,24.0,Kgs. Lyngby,2014-01-01,2014-12-31,128644.0,91420.0,-11038.0,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",-37248.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,,,,,,,,,,,,,,,,,,,,
30555287,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,12697791.0,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,Kgs. Lyngby,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,,,,,,,,,,,,,,,,,,,,
30555287,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,12697791.0,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,Kgs. Lyngby,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,,,,,,,,,,,,,,,,,,,,
30555287,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,12697791.0,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,Kgs. Lyngby,2014-01-01,2014-12-31,50600.0,,,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,,,,,,,,,,,,,,,,,,,,
30555287,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2ZhL2I5LzQ2Lzg5MmUtNGQxNS05NTVmLTMyNDE4YmIyNTUxYQ.xhtml,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2M1LzNhLzFmLzQ2ZjMtNDZjNi1hNGQzLTgzOGYzMDg3OGRmOQ.pdf,http://regnskaber.virk.dk/78255503/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzljLzhjL2Q3L2FlN2EtNGVlNS04MzU2LTY3MjQ4NzE2MjY3OQ.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,"13, 5 2",Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i  Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-01,2016-03-01,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,12697791.0,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"REVISIONSCENTRET FRIER, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,Kgs. Lyngby,2014-01-01,2014-12-31,-478069.0,,,2015-12-31,2015-01-01,2016-02-19,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22050712,indberetninger-20180424,2.5927862999999998,30555287.0,,2018-03-29T00:14:03.522Z,2016-03-02T10:22:58.825Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-60-DR,2016-03-02T10:22:59.244Z,,,,,,,,,,,,,,,,,,,,
