entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherTaxExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables
30555287,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",426947.0,-5680.0,30555287.0,429262.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,1943.0,5308.0,0.0,0.0,KÃ¸benhavn,2013-01-01,2013-12-31,428972.0,426947.0,-5680.0,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",-2025.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,
30555287,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,KÃ¸benhavn,2013-01-01,2013-12-31,49200.0,,,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,
30555287,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,KÃ¸benhavn,2013-01-01,2013-12-31,429262.0,,,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,
30555287,2013-01-01,2013-12-31,c9,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,KÃ¸benhavn,2013-01-01,2013-12-31,-49490.0,,,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,
30555287,2013-12-31,2013-12-31,c11,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,3250131.0,725730.0,125000.0,771812.0,3245131.0,3250131.0,5000.0,2478319.0,2478319.0,2478319.0,49200.0,2813117.0,257814.0,5000.0,46082.0,0.0,46082.0,5000.0
30555287,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",731499.0,-5500.0,30555287.0,381896.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,368.0,9423.0,346048.0,-5254.0,KÃ¸benhavn,2013-01-01,2013-12-31,736067.0,731499.0,-5500.0,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",686.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,
30555287,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,
30555287,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,
30555287,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,KÃ¸benhavn,2013-01-01,2013-12-31,49900.0,,,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,
30555287,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8vcGRmcy8zMDU1NTI4NztBcFM0MDU3NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78255503/Y3ZyLmRrOi8veGJybHMvWC1CRUEyNzkxQS0yMDE1MDIwOV8xMjU3NDZfMzc0.xml,1256 KÃ¸benhavn K,KÃ¸benhavn Ã,2100.0,13.0,Marskensgade,2800 Kgs. Lyngby,Ulrikkenborg Alle 38-40,Til den daglige ledelse i Vitality Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-09,2015-02-09,"Reg. revisor, FSR-danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen sikkerhedsstillelser.</p>",,,30555287.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Bo Frier Nielsen,Peter Speck,Peter Speck,"Revisionscentret Frier, Registreret Revisionsanpartsselskab",Basisbank,VITALITY HOLDING ApS,Revisionscentret Frier,,,,,KÃ¸benhavn,2013-01-01,2013-12-31,381896.0,,,2014-12-31,2014-01-01,2015-02-02,Kgs. Lyngby,"Generalforsamlingen har besluttet, at Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres. Betingelserne herfor er opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18638647,indberetninger-20180424,2.5118406,30555287.0,,2018-03-30T10:54:50.457Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-103.180,2015-02-10T23:00:00.000Z,,,,,,,,,,,,,,,,,,
