entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,FairValueAdjustementsOfPropertyPlantAndEquipment,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
33029268,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,0.0,3069852.0,5194003.0,7767019.0,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,0.0,2050255.0,1830551.0,2050255.0,1830551.0,Hellerup,2016-07-01,2017-06-30,12741318.0,12741318.0,12961022.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,0.0,0.0,0.0,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33029268,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,,3069852.0,,,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,,,,,,Hellerup,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,,,,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,253100163.0,2030897.0,346952.0,108998964.0,236766884.0,253100163.0,144101199.0,3381192.0,8768478.0,236766884.0,5387286.0,0.0,226732.0,236766884.0,109999476.0,135332721.0,238892.0,24230911.0,14302382.0,13684436.0,1.0,863442.0,44261.0,,,,
33029268,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,,3069852.0,,,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,,,,,,Hellerup,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,,,,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,,,,108998964.0,,,,,,,,,,,,,,,,,,,,,,,
33029268,2017-07-01,2017-07-01,c447,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,,3069852.0,,,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,,,,,,Hellerup,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,,,,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,,,,,,,,,,,,,,,,,,,,,,,,185579875.0,51187008.0,,
33029268,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,342766.0,3069852.0,3069852.0,7954671.0,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,4344.0,1386945.0,427230.0,1386945.0,427230.0,Hellerup,2016-07-01,2017-06-30,9722042.0,9722042.0,10681757.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,5453.0,0.0,332969.0,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
33029268,2017-07-01,2018-06-30,c254,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,,3069852.0,,,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,,,,,,Hellerup,2016-07-01,2017-06-30,9722042.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,,,,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33029268,2017-07-01,2018-06-30,c305,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,,3069852.0,,,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,,,,,,Hellerup,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,,,,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
33029268,2017-07-01,2018-06-30,c448,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,,3069852.0,,,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,,,,,,Hellerup,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,,,,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33029268,2017-07-01,2018-06-30,c637,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,,3069852.0,,,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,,,,,,Hellerup,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,,,,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33029268,2018-06-30,2018-06-30,c171,,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzAzLzFhLzViLzc0M2UtNDA3Yy04ODU4LTAyNzNkNjdiZjViYg.pdf,http://regnskaber.virk.dk/86292033/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ4Lzc4LzQ4LzMwNDctNGM4Mi1iYjcyLWJkNTVjNmY1MGE5OA.xml,true,308512.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2900 Hellerup,OnsgÃ¥rds TvÃ¦rvej 6 kld.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til ejerne af I/S Sundborghus,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af virksomhedens aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af virksomhedens aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-05,2010-08-23,2018-10-05,Statsautoriseret revisor,,3069852.0,,,20222670.0,33029268.0,20222670.0,mne21330,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I/S Sundborghus.,Ãrsrapport,93157813.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Helle Viuff,Helle Viuff,I/S Sundborghus,BDO Statsautoriseret revisionsaktieselskab,,,,,,Hellerup,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hellerup,2018-06-30,2017-07-01,true,2018-10-05,KÃ¸benhavn,,,,urn:ofk:oid:26237133,indberetninger-20180424,2.5095992000000003,33029268.0,AWarjIjI5OzuYdPkFsIS,2018-10-25T14:07:32.398Z,2018-10-25T14:06:44.898Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DE-95-KY,2018-10-25T14:06:45.034Z,272912578.0,3115032.0,68246.0,118721006.0,240145247.0,272912578.0,154191572.0,116530314.0,121020697.0,240145247.0,4490383.0,1238439.0,25599.0,240145247.0,0.0,33170875.0,7234632.0,24659803.0,29652299.0,29465769.0,0.0,38001.0,92685.0,,,,
