entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfAuditorsReportOnAuditedFinancialStatements,DateOfGeneralMeeting,DescriptionOfAuditorAppointedToPerformAudit,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditorAppointedToPerformAudit,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfCompilationOfAuditorsReportOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,GrossResult,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
30547772,2011-01-01,2011-12-31,duration_ProposedDividendRecognisedInEquityMember_previous,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,1999924.0,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30547772,2011-01-01,2011-12-31,duration_RetainedEarningsMember_previous,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,0.0,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30547772,2011-01-01,2011-12-31,duration_only_previous,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,1999924.0,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,-279264.0,-3869670.0,6817473.0,0.0,18793.0,2667549.0,2668539.0,-19783.0,-667625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30547772,2011-12-31,2011-12-31,instant_only_previous,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,,,,,,,,,,13571858.0,2076780.0,2727732.0,12669030.0,500000.0,0.0,0.0,184542.0,13571858.0,10828451.0,278313.0,9467050.0,872828.0,278313.0,152100.0,238024.0,594515.0,1999924.0,15675.0,15675.0,737490.0,0.0,227808.0,10828451.0,7098653.0,417710.0,35961.0,3577698.0,143725.0,
30547772,2012-01-01,2012-12-31,duration_ProposedDividendRecognisedInEquityMember,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,1495987.0,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30547772,2012-01-01,2012-12-31,duration_RetainedEarningsMember,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,0.0,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30547772,2012-01-01,2012-12-31,duration_auditorIdentifier_1,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30547772,2012-01-01,2012-12-31,duration_memberOfExecutiveBoardIdentifier_1,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30547772,2012-01-01,2012-12-31,duration_memberOfSupervisoryBoardIdentifier_1,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brian Jespersen
30547772,2012-01-01,2012-12-31,duration_memberOfSupervisoryBoardIdentifier_2,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8vcGRmcy8zMDU0Nzc3MjtBL1M0MDQ1MjY7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27774503/Y3ZyLmRrOi8veGJybHMvWC0zQkE3MjUwMy0yMDEzMDYxMV8xNTU5MTdfNTc1.xml,2720 VanlÃ¸se,Jyllingevej 80,2600 Glostrup,Hovedvejen 94,Regnskabsklasse B,2013-04-23,2013-04-23,2013-05-29,Registreret revisor,30547772.0,66090116.0,Ãrsrapport,Niels Mortensen,Brian Jespersen,Brian Jespersen,Cykelexperten.dk A/S,Revisionsfirmaet N. K. Mortensen A/S registrerede revisorer,Glostrup,Glostrup,,2012-12-31,2012-01-01,urn:ofk:oid:21284859,indberetninger-20180424,2.5124211,30547772.0,,2018-04-02T01:56:35.018Z,2013-06-11T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-90.026,2013-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jakob Hansen
