entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables
33575114,2016-05-01,2017-04-30,c3,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,26844.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,0.0,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",629110.0,20080280.0,33575114.0,655954.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,38523.0,337844.0,Vodskov,2016-05-01,2017-04-30,868437.0,928431.0,629110.0,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,59994.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,,,,,,,,,,,,,,,,,,,,,,,
33575114,2016-05-01,2017-04-30,c5,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20080280.0,33575114.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,,,Vodskov,2016-05-01,2017-04-30,655954.0,,,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,,,,,,,,,,,,,,,,,,,,,,,
33575114,2016-05-01,2017-04-30,c7,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20080280.0,33575114.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,,,Vodskov,2016-05-01,2017-04-30,212483.0,,,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,,,,,,,,,,,,,,,,,,,,,,,
33575114,2017-04-30,2017-04-30,c9,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20080280.0,33575114.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,,,Vodskov,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,7415382.0,2156275.0,80000.0,5230022.0,6019267.0,0.0,0.0,7415382.0,1396115.0,0.0,2185360.0,2185360.0,0.0,2185360.0,2067026.0,3872241.0,0.0,1396115.0,1316390.0,3073747.0,3073747.0,71725.0,8000.0
33575114,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,8200.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,525000.0,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",1541718.0,20080280.0,33575114.0,1549918.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,759.0,193065.0,Vodskov,2016-05-01,2017-04-30,1168368.0,1209024.0,1016718.0,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,40656.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,,,,,,,,,,,,,,,,,,,,,,,
33575114,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20080280.0,33575114.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,,,Vodskov,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,,,,,,,,,,,,,,,,,,,,,,,
33575114,2017-05-01,2018-04-30,c2,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20080280.0,33575114.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,,,Vodskov,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,,,,,,,,,,,,,,,,,,,,,,,
33575114,2017-05-01,2018-04-30,c4,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20080280.0,33575114.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,,,Vodskov,2016-05-01,2017-04-30,1549918.0,,,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,,,,,,,,,,,,,,,,,,,,,,,
33575114,2017-05-01,2018-04-30,c6,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20080280.0,33575114.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,,,Vodskov,2016-05-01,2017-04-30,-381550.0,,,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,,,,,,,,,,,,,,,,,,,,,,,
33575114,2018-04-30,2018-04-30,c8,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzU3L2NjLzc4L2ZhMTAtNDYzNi1iYTg4LWI1NzdjNDUxMzg5Nw.xhtml,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzZkL2MwLzQxL2E4MDctNGYxZC05ZjMwLTM4N2UxYjc3OGMwOA.pdf,http://regnskaber.virk.dk/41157533/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4LzIzLzI1LzIxL2EyNmItNDgyNC05ZTgxLTVmNTA4NTJlMWIyNQ.xml,true,Vodskov,9310.0,5.0,GrÃ¸nningen,9310 Vodskov,Tidselbakken 18,Til den daglige ledelse i TP Holding ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-09-24,2018-09-24,,Reg. Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20080280.0,33575114.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Vilsen,Thomas Pedersen,Thomas Pedersen,TV REVISION,Spar Nord,TP HOLDING VODSKOV ApS,Michael Vilsen,,,Vodskov,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,2018-09-24,Vodskov,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26136854,indberetninger-20180424,2.59278,33575114.0,AWYLff2j5OzuYdPkEuoo,2018-09-24T12:11:48.319Z,2018-09-24T12:11:36.605Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-90-US,2018-09-24T12:11:36.817Z,10698674.0,2453396.0,80000.0,5528396.0,7187635.0,1575000.0,1575000.0,10698674.0,3511039.0,1400000.0,3595278.0,3595278.0,1400000.0,5170278.0,1216944.0,5890691.0,700000.0,2111039.0,1316389.0,3075000.0,3075000.0,78650.0,16000.0
