entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,ExtraordinaryDividendPaid,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
29608466,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,125000.0,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,,,,,,,,,,,,,,,,,,,,,
29608466,2014-01-01,2014-01-01,c741,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,274820.0,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,,,,,,,,,,,,,,,,,,,,,
29608466,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,102330.0,,,,,,,,,,,,,,,,,,,,
29608466,2014-01-01,2014-12-31,c2021,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,,0.0,0.0,,,,,,,,,,,,,,,,,,
29608466,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,102330.0,,,-2875.0,185.0,105390.0,102330.0,-2875.0,,,,,,,,,,,,,
29608466,2014-01-01,2014-12-31,c424,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,0.0,,,,,,,,,,,,,,,,,,,,
29608466,2014-01-01,2014-12-31,c742,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,102330.0,,,,,,,,,,,,,,,,,,,,
29608466,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,502150.0,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,,,,,,,,,504650.0,2011.0,125000.0,504650.0,504650.0,2500.0,502639.0,2500.0,377150.0,502639.0,2500.0,0.0,0.0
29608466,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,125000.0,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,,,,,,,,,,,,,,,,,,,,,
29608466,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzQ5LzJiL2IxLzhlNWItNDc0YS04YWRlLWZiODkzOWMzZGQxMg.pdf,http://regnskaber.virk.dk/66480692/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2YwL2IzLzFmL2E0MzEtNDk0YS05ZTkxLTIwYzQ0NmJhNjMwZg.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,Charlottenlund,2920.0,33.0,HolmegÃ¥rdsvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-29,2016-06-29,2016-06-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,377150.0,34209936.0,29608466.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Kragelund Holding ApS.,Ãrsrapport,Bo Lysen,Christian Kragelund,Christian Kragelund,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kragelund Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Charlottenlund,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-29,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22792853,indberetninger-20180424,2.5118406,29608466.0,,2018-03-29T15:25:16.210Z,2016-06-30T07:32:50.124Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-73-QJ,2016-06-30T07:32:50.280Z,,,,,,,,,,,,,,,,,,,,,
