entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,EmailOfReportingEntity,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfFinancialInstitution,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividend,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
28515952,2014-01-01,2014-01-01,c454,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,125000.0,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2014-01-01,2014-01-01,c478,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,13239.0,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2014-01-01,2014-12-31,c108,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2014-01-01,2014-12-31,c120,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,-12964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,206036.0,4.0,22557.0,4580373.0,4930185.0,314207.0,45556.0,5224.0,0.0,286923.0,327255.0,25765.0,80887.0,4240401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2014-01-01,2014-12-31,c479,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,-12964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,125275.0,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,,,,,,,,,,,,,,,4904255.0,3001872.0,125000.0,4697867.0,2823.0,14924.0,116809.0,15743.0,4904255.0,4778980.0,89579.0,15743.0,206388.0,89579.0,865619.0,116809.0,219000.0,275.0,3352815.0,4778980.0,1680252.0,42910.0,52342.0,0.0,289204.0,1619595.0,
28515952,2014-12-31,2014-12-31,c456,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,125000.0,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2014-12-31,2014-12-31,c480,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,275.0,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2015-01-01,2015-01-01,c177,,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2EyLzZiL2UzL2JjYjktNDg3ZS1iNDQyLWRlMmU2OWQ0OGE1Zg.pdf,http://regnskaber.virk.dk/25951582/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk3L2YzLzAwL2ZlZmUtNDNkNi05NWZiLWRjNjMyMDVlNmEwNg.xml,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2016-06-11,2016-06-11,2005-03-23,2016-06-14,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,125000.0,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2015-12-31,2015-01-01,2016-06-11,KÃ¸ge,+45 56 65 52 52,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:22732761,indberetninger-20180424,2.5097342,28515952.0,,2018-03-29T11:21:49.311Z,2016-06-19T17:20:49.311Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-ZE,2016-06-19T17:20:49.711Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
