entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
10608872,2017-04-01,2018-03-31,c7,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,-63204.0,Registreret revisor,259064.0,52472.0,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,185.0,Esbjerg,2017-04-01,2018-03-31,-143573.0,-143573.0,-143388.0,2019-03-31,2018-04-01,false,2019-08-02,Thisted,0.0,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,,,,,,,,,,,,,,,,,,,,,,,,,
10608872,2017-04-01,2018-03-31,c9,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,,Registreret revisor,,,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,,Esbjerg,2017-04-01,2018-03-31,-143573.0,,,2019-03-31,2018-04-01,false,2019-08-02,Thisted,,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,,,,,,,,,,,,,,,,,,,,,,,,,
10608872,2018-03-31,2018-03-31,c11,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,,Registreret revisor,,,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,,Esbjerg,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,2019-08-02,Thisted,,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,1900900.0,65934.0,1000000.0,106121.0,10986.0,22500.0,1596738.0,1900900.0,1889914.0,1854115.0,1854115.0,1794779.0,15799.0,17687.0,198041.0,1794779.0,22500.0,-989014.0,35799.0,17687.0,20000.0,0.0,,,
10608872,2018-04-01,2019-03-31,c0,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,1061088.0,Registreret revisor,265341.0,158613.0,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,333.0,Esbjerg,2017-04-01,2018-03-31,-1168149.0,-1168149.0,-1167816.0,2019-03-31,2018-04-01,false,2019-08-02,Thisted,0.0,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,,,,,,,,,,,,,,,,,,,,,,,,,
10608872,2018-04-01,2019-03-31,c1,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,,Registreret revisor,,,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,,Esbjerg,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,2019-08-02,Thisted,,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,,,,,,,,,,,,,,,,,,,,,,,15728000.0,REVIKON I/S,
10608872,2018-04-01,2019-03-31,c2,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,,Registreret revisor,,,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,,Esbjerg,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,2019-08-02,Thisted,,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,,,,,,,,,,,,,,,,,,,,,,,,,
10608872,2018-04-01,2019-03-31,c3,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,,Registreret revisor,,,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,,Esbjerg,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,2019-08-02,Thisted,,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,,,,,,,,,,,,,,,,,,,,,,,,,Tage Petersen
10608872,2018-04-01,2019-03-31,c4,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,,Registreret revisor,,,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,,Esbjerg,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,2019-08-02,Thisted,,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,,,,,,,,,,,,,,,,,,,,,,,,,Simon August Lenger
10608872,2018-04-01,2019-03-31,c5,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,,Registreret revisor,,,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,,Esbjerg,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,2019-08-02,Thisted,,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,,,,,,,,,,,,,,,,,,,,,,,,,Nicolaas de Wilde
10608872,2018-04-01,2019-03-31,c6,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2U5L2IzL2JiL2Y0ZDktNDg3MC04ZTMwLTNiNjJhNGI2N2MyMw.xhtml,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2Y1LzA3LzIyL2FlZGEtNDUzYi05OTAxLTIwZDg1ZmU5MTU2Mg.pdf,http://regnskaber.virk.dk/27880601/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzU4LzZlL2QzLzdjOTUtNGE3Yy04NzYwLTQ3NmU1MDMwOTA4NQ.xml,true,Danmark,DK,Thisted,7700.0,"4, 2",Toldbodgade,Esbjerg,6700.0,2.0,Auktionsgade,7700 Thisted,"Toldbodgade 4, 2. sal",Til den daglige ledelse i Dan Shellfish A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-02,2019-08-02,,Registreret revisor,,,10608872.0,mne18433,1000967913.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Harbo Andersen,Tage Petersen,Tage Petersen,DAN SHELLFISH A/S,Peder Harbo Andersen,,Esbjerg,2017-04-01,2018-03-31,,,,2019-03-31,2018-04-01,false,2019-08-02,Thisted,,74753300.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27713947,indberetninger-20180424,2.59478,10608872.0,AWxhxY14IXJRhhXBMjHL,2019-08-05T12:34:41.238Z,2019-08-05T12:33:51.835Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-CD-03-UK,2019-08-05T12:33:52.031Z,,,,,,,,,,,,,,,,,,,,,,,15728000.0,REVIKON I/S,
