entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
34469105,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,
34469105,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,
34469105,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,
34469105,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,Bjarne Skamriis
34469105,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,
34469105,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,
34469105,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,
34469105,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,
34469105,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,
34469105,2013-01-01,2013-12-31,ID_8,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8vcGRmcy8zNDQ2OTEwNTtBcFM1MDk3MDE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/50196443/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDE0MDUyN18xODA1MDNfMTc5.xml,"Hellerup, 2900",Strandvejen 114A,Til den daglige ledelse i RESULTPARTNER SKAMRIIS ApS,0.0,Regnskabsklasse B,"Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven, hvor det er konstateret at selskabskapitalen er gÃ¥et tabt, jf. note 3.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2012-03-28,2014-05-27,0.0,34469105.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for RESULTPARTNER SKAMRIIS ApS.,Ãrsrapport,0.0,Bjarne Skamriis,RESULTPARTNER SKAMRIIS ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,2014-05-27,Hellerup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14588673,indberetninger-20180424,2.5124211,34469105.0,,2018-04-01T02:59:41.746Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-159.784,2014-05-27T22:00:00.000Z,
