entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherProvisions,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,Provisions,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,CostOfSales,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,ImpairmentOfFinancialAssets,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,Revenue,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,NameAndSurnameOfMemberOfSupervisoryBoard
30811615,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,0.0,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,,,,,,,,,,,,,,,,,,,,,,,
30811615,2017-01-01,2017-12-31,c13,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,-9022.0,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,,,,,,,,,,,,,,,,,,,,,,,
30811615,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,-9022.0,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,18517.0,31617.0,0.0,-9022.0,0.0,-9022.0,-9022.0,23888.0,65000.0,,,,,,,,,,,,,,
30811615,2017-01-01,2017-12-31,c9,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,0.0,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,,,,,,,,,,,,,,,,,,,,,,,
30811615,2017-12-31,2017-12-31,c15,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,,,,,,,,,,4386229.0,119029.0,4290000.0,119029.0,4295229.0,4267200.0,4386229.0,91000.0,4267200.0,91000.0,4267200.0,5229.0,91000.0,
30811615,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,42501.0,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,16429.0,31629.0,0.0,42501.0,0.0,42501.0,42501.0,182441.0,273000.0,,,,,,,,,,,,,,
30811615,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,,,,,,,,,,,,,,,,,,,,,,,
30811615,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,0.0,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,,,,,,,,,,,,,,,,,,,,,,,
30811615,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,42501.0,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,,,,,,,,,,,,,,,,,,,,,,,
30811615,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzAwLzViL2JjLzU5MjYtNDU2ZC05MzQxLTIyZDhkYThkM2I2MA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzZmLzQ2LzIzLzZiYmYtNDMxZS1hMmExLTc0ODNmMzIzMGFlNA.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzlhL2Q0L2Q2LzY4MTctNDA3Ni1iNzlkLTc1NGIxZDJjMTc5OQ.xml,true,Esbjerg,6700.0,11.0,Ewaldskrogen,6700 Esbjerg,Ewaldskrogen 11,0.0,Regnskabsklasse B,2019-03-24,2019-03-24,30811615.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alfred Richardt,SÃ¸ren Andersen,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,Kolding,2017-01-01,2017-12-31,,0.0,2018-12-31,2018-01-01,false,0.0,30708345.0,false,Ingen bistand,urn:ofk:oid:26883644,indberetninger-20180424,2.4959595,30811615.0,AWm6DY6JRYGX6_YTGPfD,2019-03-26T12:51:12.763Z,2019-03-26T12:50:43.724Z,regnskab,1.0,,2018-12-31,2018-01-01,X19-AU-18-QF,2019-03-26T12:50:43.942Z,,,,,,,,,,,,,,,,,,,,,,,Ole BÃ¸gehave
