entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DisclosureOfImpairmentOfFinancialAssets,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesOtherThanProvisions,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherShorttermPayables,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,CostOfSales,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,Revenue,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,NoncurrentAssets,OtherProvisions,PropertyPlantAndEquipment,Provisions,RetainedEarnings,NameAndSurnameOfMemberOfSupervisoryBoard
30811615,2015-01-01,2015-12-31,c11,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,-13844.0,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,,,,,,,,,,,,,,,,,,,,,
30811615,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,-13844.0,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,10537.0,31247.0,7600.0,-6244.0,-13844.0,-13844.0,34090.0,69630.0,,,,,,,,,,,,,
30811615,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,0.0,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,,,,,,,,,,,,,,,,,,,,,
30811615,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,0.0,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,,,,,,,,,,,,,,,,,,,,,
30811615,2015-12-31,2015-12-31,c13,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,,,,,,,,,4273486.0,6286.0,4290000.0,6286.0,4196654.0,4267200.0,4273486.0,4267200.0,76832.0,4267200.0,76832.0,-93346.0,
30811615,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,107597.0,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,10982.0,29949.0,0.0,30765.0,107597.0,30765.0,19304.0,91000.0,,,,,,,,,,,,,
30811615,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,,,,,,,,,,,,,,,,,,,,,
30811615,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,107597.0,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,,,,,,,,,,,,,,,,,,,,,
30811615,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,,,,,,,,,,,,,,,,,,,,,Preben MÃ¸ller Nielsen
30811615,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2IxLzM1LzRlLzk0MzktNDBhMS1hNTcxLTgwOTE0MWUxNjYxNA.xhtml,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2QzLzU2LzFkL2E0YjctNDU2Yy05NTNlLTFhZWIxOTgyOGVkNg.pdf,http://regnskaber.virk.dk/51611803/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2FjLzViL2U2LzEwNjgtNGVlOC04MWE0LWI0ZDZhZTY5ZGNmYQ.xml,true,Danmark,DK,Esbjerg,6700.0,65.0,Stormgade,Esbjerg,6700.0,12.0,NygÃ¥rdsvej,6700 Esbjerg,NygÃ¥rdsvej 12,Regnskabsklasse B,2017-03-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">TilbagefÃ¸rsel af tidligere hensatte forpligtelser</p>",ulfred@esenet.dk,30811615.0,-76832.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,SÃ¸ren Andersen,Anne-Lise Duborg,Handelsbanken,K/S RESIDENCE MIRAMAR FREJUS,Alfred Richardt,0.0,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,0.0,30708345.0,false,false,Ingen bistand,urn:ofk:oid:23773959,indberetninger-20180424,2.5949414,30811615.0,,2018-03-27T17:10:46.233Z,2017-04-27T13:33:53.529Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-00-TT,2017-04-27T13:33:53.690Z,,,,,,,,,,,,,,,,,,,,,Ole BÃ¸gehave
