entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromAssociates,NameAndSurnameOfMemberOfExecutiveBoard
35840737,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,-2551.0,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,40000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",0.0,ThurÃ¸,2016-01-01,2016-12-31,38010.0,37449.0,-2551.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,-561.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,,,,,,,,,,,,,,,,,,
35840737,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",,ThurÃ¸,2016-01-01,2016-12-31,-38010.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,,,,,,,,,,,,,,,,,,
35840737,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",,ThurÃ¸,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,105218.0,51190.0,50000.0,55218.0,4028.0,75718.0,105218.0,29500.0,50000.0,50000.0,50000.0,2500.0,25718.0,29500.0,27000.0,4028.0,0.0,
35840737,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,-1279.0,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,32000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",13.0,ThurÃ¸,2016-01-01,2016-12-31,26680.0,30708.0,-1279.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,4028.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,,,,,,,,,,,,,,,,,,
35840737,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",,ThurÃ¸,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,,,,,,,,,,,,,,,,,,
35840737,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",,ThurÃ¸,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,,,,,,,,,,,,,,,,,,
35840737,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",,ThurÃ¸,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,,,,,,,,,,,,,,,,,,Ditte Due Andersen
35840737,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",,ThurÃ¸,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,,,,,,,,,,,,,,,,,,
35840737,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",,ThurÃ¸,2016-01-01,2016-12-31,-26680.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,,,,,,,,,,,,,,,,,,
35840737,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2FmLzMxLzllL2E3YjQtNGZkNi05OGE0LWZjZmVhMThiNTAwMQ.pdf,http://regnskaber.virk.dk/73704853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2NmLzUzLzNjLzc0OTgtNGUzYy1hMTQ4LTEwNDgzMzY1Y2I5ZQ.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til den daglige ledelse i DA Holding 2014 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-26,2018-03-26,2014-04-25,2018-04-04,,35486178.0,35840737.0,35486178.0,mne11630,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for DA Holding 2014 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Johan Groth,Ditte Due Andersen,RevisionsFirmaet Edelbo,DA Holding 2014 ApS,"RevisionsFirmaet Edelbo , Statsautoriseret Revisionspartnerselskab",,ThurÃ¸,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2017-12-31,2017-01-01,false,2018-03-26,Svendborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25466763,indberetninger-20180424,2.5118406,35840737.0,AWNnudwcx8uVRSOdgix4,2018-05-16T06:54:44.684Z,2018-05-16T06:53:42.939Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-66-WP,2018-05-16T06:53:43.177Z,131273.0,49273.0,50000.0,81273.0,0.0,102398.0,131273.0,28875.0,50000.0,50000.0,50000.0,1875.0,52398.0,28875.0,27000.0,32000.0,32000.0,
