entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DisclosureOfContingentLiabilities,DisclosureOfLiabilitiesUnderLeases,DisclosureOfMortgagesAndCollaterals,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AccumulatedRevaluationsOfInvestments,InvestmentsGross,ProfitLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,ProfitLossRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
32079172,2012-01-01,2012-01-01,c696,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,125000.0,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32079172,2012-01-01,2012-01-01,c705,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,25027.0,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32079172,2012-01-01,2012-01-01,c717,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,-6250.0,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32079172,2012-01-01,2012-01-01,c73,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,25027.0,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32079172,2012-01-01,2012-12-31,c450,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,,,194748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32079172,2012-01-01,2012-12-31,c54,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,,,191623.0,-3125.0,194748.0,0.0,0.0,191623.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
32079172,2012-01-01,2012-12-31,c69,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,,,-3125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32079172,2012-01-01,2012-12-31,c712,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,,,194748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32079172,2012-01-01,2012-12-31,c718,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,,,-3125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32079172,2012-01-01,2012-12-31,c75,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8vcGRmcy8zMjA3OTE3MjtBcFM0NTI4MDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27197023/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYyM18wMjA3NDBfMjk4.xml,Danmark,Kolding,6000.0,15.0,Elsdyrvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver, finansielle stilling og resultat.","Ãrsregnskabet er ikke revideret, og ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2014-05-19,2014-05-19,"Kortfristede gÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, hvilket normalt svarer til gÃ¦ldens pÃ¥lydende vÃ¦rdi.",Ingen.,Ingen.,Ingen.,,32079172.0,Jeg har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 01.01.13 - 31.12.13 for A J Jakobsen Holding ApS.,Selskabet har i overensstemmelse med Ã¥rsregnskabslovens Â§ 110 valgt at undlade at udarbejde koncernregnskab.,Ãrsrapport,Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold beretningen omhandler.,Allan Juul Jakobsen,Allan Juul Jakobsen,A J Jakobsen Holding ApS,Beierholm,Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,Bedemand Allan Juul Jakobsen ApS,Kolding,2013-12-31,2013-01-01,100.0,2014-05-19,Kolding,22 92 71 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20137301,indberetninger-20180424,2.5118406,32079172.0,,2018-04-01T09:25:06.625Z,2014-06-23T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-130.289,2014-06-23T22:00:00.000Z,,,,,,,,,,194748.0,0.0,,,,,,,,,,,,,,,,,,,,,
