entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32079172,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,-141352.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,,,,,,,,,,,,,,,,,,,,,,
32079172,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,-4.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,,,,,,,,,,,,,,,,,,,,,,
32079172,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,141356.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,141352.0,4.0,141356.0,,,,,,,,,,,,,,,,,,,
32079172,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,,,,,,,,,,,,,,,,,,,,,,
32079172,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,,,,838152.0,550494.0,125000.0,550494.0,825579.0,838152.0,12573.0,287658.0,287658.0,287658.0,0.0,162658.0,537921.0,12573.0,12573.0,0.0,0.0,0.0,
32079172,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,98925.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,98925.0,0.0,98925.0,,,,,,,,,,,,,,,,,,,
32079172,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,,,,,,,,,,,,,,,,,,,,,,
32079172,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,-40000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,,,,,,,,,,,,,,,,,,,,,,
32079172,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,,,,,,,,,,,,,,,,,,,,,,Allan Juul Jakobsen
32079172,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2U2LzRkLzgyOWMtNDA2MC1iMjdlLWIyNjlkNWE2YWY5OA.pdf,http://regnskaber.virk.dk/27197023/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2ZjLzliLzExL2JmMDYtNGJlZC05ZDhhLWNjM2QxYzdlYTQ4ZQ.xml,true,"6580, Vamdrup",Jernbanegade 9,Til den daglige ledelse i A J Jakobsen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2017-04-18,2017-04-18,2009-03-17,2017-04-26,15772573.0,32079172.0,15772573.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for A J Jakobsen Holding ApS.,Ãrsrapport,Allan Juul Jakobsen,BHS Revision,A J Jakobsen Holding ApS,BHS Revision,Kolding,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"621, Kolding",2016-12-31,2016-01-01,false,2017-04-18,Vamdrup,22927111.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23769446,indberetninger-20180424,2.5097403999999996,32079172.0,,2018-03-27T16:49:19.227Z,2017-04-27T06:28:47.026Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-95-FV,2017-04-27T06:28:47.175Z,,,,,,,,,,,,,,,,,,,,,,
