entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises
26760186,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,0.0,0.0,26760186.0,42170.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,6856.0,Ãrhus,2016-10-01,2017-09-30,30698.0,35314.0,0.0,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,4616.0,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,,,,,,,,,,,,
26760186,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,,,26760186.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,,Ãrhus,2016-10-01,2017-09-30,42170.0,,,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,,,,,,,,,,,,
26760186,2016-10-01,2017-09-30,c6,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,,,26760186.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,,Ãrhus,2016-10-01,2017-09-30,-11472.0,,,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,,,,,,,,,,,,
26760186,2017-09-30,2017-09-30,c8,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,,,26760186.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,,Ãrhus,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,1327511.0,125000.0,973231.0,1327511.0,354280.0,1327511.0,1327511.0,1327511.0,1056010.0,-207779.0,354280.0,354280.0
26760186,2017-10-01,2017-10-01,c10,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,,,26760186.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,,Ãrhus,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,,,1056010.0,,,,,,,,,
26760186,2017-10-01,2017-10-01,c11,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,,,26760186.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,,Ãrhus,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,,,-207779.0,,,,,,,,,
26760186,2017-10-01,2017-10-01,c12,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,,,26760186.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,,Ãrhus,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,,,973231.0,,,,,,,,,
26760186,2017-10-01,2017-10-01,c9,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,,,26760186.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,,Ãrhus,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,,,125000.0,,,,,,,,,
26760186,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,0.0,0.0,26760186.0,350040.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,7086.0,Ãrhus,2016-10-01,2017-09-30,294744.0,342954.0,0.0,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,48210.0,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,,,,,,,,,,,,
26760186,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzhkLzgzLzZiLzlkODUtNDZmMC1iZmQxLTRlNzEyMzg4YzUwNw.xhtml,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzNhLzk0LzhhL2VhMmItNDJkNC1iMDg0LWYyZmM2ZDZhNjBhMA.pdf,http://regnskaber.virk.dk/68106762/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzMzL2MyLzFiLzQyOWItNGMwYS1iZjEwLWM4NTYzMzk2OTFhMQ.xml,true,Aarhus C,8000.0,"59, 3",Kystvejen,8000  Ãrhus C,Kystvejen 59 III,0.0,Regnskabsklasse B,2018-12-27,2018-12-27,unigate@gmail.com,,,26760186.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Christensen,Poul Christensen,SEAGATE ApS,SEAGATE ApS,,Ãrhus,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Revisionen er fravalgt for det kommende regnskabsÃ¥r,,86133414.0,false,false,Ingen bistand,urn:ofk:oid:26633452,indberetninger-20180424,2.5947137000000002,26760186.0,AWiuONSTet7j816D37qw,2019-02-02T12:40:01.175Z,2019-02-02T12:39:45.540Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AH-89-LV,2019-02-02T12:39:45.975Z,,,,,,,,,,,,
