entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear,NameAndSurnameOfMemberOfExecutiveBoard
32559352,2017-04-02,2018-04-01,c175,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",6050.0,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,35376.0,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,144649.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,2523.0,38068.0,2523.0,38068.0,1019246.0,Kjellerup,2017-04-02,2018-04-01,1158014.0,1164064.0,1128519.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,6050.0,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32559352,2017-04-02,2018-04-01,c214,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kjellerup,2017-04-02,2018-04-01,-2241986.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32559352,2017-04-02,2018-04-01,c219,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kjellerup,2017-04-02,2018-04-01,3400000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32559352,2018-04-01,2018-04-01,c173,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kjellerup,2017-04-02,2018-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,5432454.0,3598094.0,125000.0,5421439.0,5432454.0,11015.0,1029606.0,741690.0,1029606.0,287916.0,795482.0,3400000.0,1896439.0,11015.0,804754.0,9272.0,5000.0,,,,,,,,,
32559352,2018-04-02,2018-04-02,c231,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kjellerup,2017-04-02,2018-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
32559352,2018-04-02,2018-04-02,c249,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kjellerup,2017-04-02,2018-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,,,,1896439.0,,,,,,,,,,,,,,,,,,,,,,
32559352,2018-04-02,2018-04-02,c255,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kjellerup,2017-04-02,2018-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,,,,3400000.0,,,,,,,,,,,,,,,,,,,,,,
32559352,2018-04-02,2018-04-02,c566,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kjellerup,2017-04-02,2018-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,,,,,,,,,,,,,,,,,,0.0,287918.0,,,,,,,
32559352,2018-04-02,2018-04-02,c572,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Kjellerup,2017-04-02,2018-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,,,,,,,,,,,,,,,,,,-1134373.0,1876062.0,,,,,,,
32559352,2018-04-02,2019-04-01,c174,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2M0L2Y5LzAxLzhmYTMtNGEwOC05ZDYwLWNlZDU1ZTg1ODgxNQ.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzVhLzBiLzZiL2M5ZWMtNDkwYi05MmFlLTVlYzVhYTc1ZmFjNQ.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejerne i Gidex Holding Jylland ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2018 - 1. april 2019.",1562.0,2019-07-01,2009-11-01,2019-07-01,Statsautoriseret revisor,-3400000.0,10499.0,20222670.0,32559352.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 2. april 2018 - 1. april 2019 for Gidex Holding Jylland ApS.,139208.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,6105.0,23737.0,6105.0,23737.0,0.0,Kjellerup,2017-04-02,2018-04-01,144779.0,146341.0,128709.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2019-04-01,2018-04-02,true,2019-07-01,Viborg,1562.0,urn:ofk:oid:27647431,indberetninger-20180424,2.5117297,32559352.0,AWu3zvmRIXJRhhXBLrM3,2019-07-03T12:28:59.376Z,2019-07-03T12:28:42.695Z,regnskab,0.0,,2019-04-01,2018-04-02,X19-BS-69-TA,2019-07-03T12:28:42.824Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,,,,
