entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherReserves,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,DividendPaid
32336779,2015-06-01,2016-05-31,c2,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,126729.0,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,28687.0,51924.0,True,2015-06-01,2016-05-31,161555.0,149966.0,126729.0,2017-05-31,2016-06-01,true,false,-11589.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,,,,,,,,,,,,,,,,,,,,
32336779,2015-06-01,2016-05-31,c4,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,161555.0,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,,,,,,,,,,,,,,,,,,,,
32336779,2016-05-31,2016-05-31,c6,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,3732937.0,80000.0,732937.0,1510802.0,3000000.0,3732937.0,1875065.0,1730141.0,1730141.0,3000000.0,738719.0,3000000.0,347070.0,347070.0,692083.0,144924.0,732937.0,732937.0,144924.0,
32336779,2016-06-01,2016-06-01,c10,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,,,,1510802.0,,,,,,,,,,,,,,,,
32336779,2016-06-01,2016-06-01,c7,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,,,,80000.0,,,,,,,,,,,,,,,,
32336779,2016-06-01,2016-06-01,c8,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,,,,738719.0,,,,,,,,,,,,,,,,
32336779,2016-06-01,2016-06-01,c9,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,,,,692083.0,,,,,,,,,,,,,,,,
32336779,2016-06-01,2017-05-31,c0,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,70451.0,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,26030.0,56664.0,True,2015-06-01,2016-05-31,81155.0,101085.0,70451.0,2017-05-31,2016-06-01,true,false,19930.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,,,,,,,,,,,,,,,,,,,,0.0
32336779,2016-06-01,2017-05-31,c1,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,,,,,,,,,,,,,,,,,,,,
32336779,2016-06-01,2017-05-31,c11,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzYyLzcwLzlmL2E3MmItNDJjZC05ZGQ0LTg0MDc1N2QwNTJiOA.xhtml,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzVlL2YwLzkzLzcwNDMtNGQ5My1iZWI1LTVhMGMwNDBlMGZkZg.pdf,http://regnskaber.virk.dk/97763323/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzc3LzFlL2FiL2JlZmItNDAzYy1iY2FiLTg5NTIyZDdjNTVlMg.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-23,2017-10-30,info@d-g.dk,,32336779.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ODENSE 5 ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,0.0,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24666462,indberetninger-20180424,2.5955422,32336779.0,,2018-03-27T15:52:10.854Z,2017-11-06T12:32:47.473Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BC-98-BM,2017-11-06T12:32:47.662Z,,,,,,,,,,,,,,,,,,,,0.0
