entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ContributedCapital,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,Equity,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,SelectedElementsFromReportingClassC,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameOfAuditFirm,ProfitLoss,TypeOfAuditorAssistance
30282485,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,16994000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",125000.0,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,12290000.0,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,16994000.0,4704000.0,16822000.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,16822000.0,169140.0,16822000.0,68000.0,172000.0,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,172000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,11993000.0,true,4636000.0,4704000.0,172000.0,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,,,
30282485,2017-07-01,2017-07-01,c226,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,125000.0,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,169140.0,,,,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,,true,,,,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,,,
30282485,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,11993108.0,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,169140.0,,,,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,,true,,,,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,,,
30282485,2017-07-01,2017-07-01,c257,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,172000.0,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,169140.0,,,,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,,true,,,,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,,,
30282485,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,169140.0,,,,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,,true,,,,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,BDO Statsautoriseret revisionsaktieselskab,-179396.0,RevisionspÃ¥tegning
30282485,2017-07-01,2018-06-30,c176,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,169140.0,,,,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,,true,,,,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,,1300000.0,
30282485,2017-07-01,2018-06-30,c194,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,169140.0,,,,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,,true,,,,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,,-1479396.0,
30282485,2017-07-01,2018-06-30,c254,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,169140.0,,,,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,,true,,,,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,,-1479396.0,
30282485,2017-07-01,2018-06-30,c259,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,169140.0,,,,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,,true,,,,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,,1300000.0,
30282485,2017-07-01,2018-06-30,c305,,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzkzL2NkLzVjLzYxZWQtNDk5Mi04OGQ2LTliOTgzNWMzZTFmOA.pdf,http://regnskaber.virk.dk/58428203/ZG9rdW1lbnRsYWdlcjovLzAzLzg0Lzk2L2I1LzUxL2E1NjQtNGQxYS1hZDVkLTM1ZjAxZDJlNmIxMQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6710 Esbjerg V,Hjerting Strandvej 123,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i MGG Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-08-02,2007-02-26,2018-08-02,Statsautoriseret revisor,-172000.0,,10256.0,20222670.0,30282485.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for MGG Holding ApS.,Ãrsrapport,,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Martin Gade Gregersen,Martin Gade Gregersen,Jyske Bank,MGG Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,169140.0,,,,Esbjerg,2016-07-01,2017-06-30,-179396.0,-10256.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-06-30,2017-07-01,,true,,,,2018-08-02,Esbjerg,0.0,urn:ofk:oid:26035905,indberetninger-20180424,2.5117006,30282485.0,AWVHHn0PKQjPMJ1Husvy,2018-08-17T09:02:10.743Z,2018-08-17T09:01:42.838Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AV-07-ZG,2018-08-17T09:01:43.003Z,BDO Statsautoriseret revisionsaktieselskab,,
